year,month,nationality,visa_class,issuances,source_file
2023,8,*Non-Nationality Based Issuances,B1/B2,147,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,B2,7,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,C1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,C1/D,23,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,F1,18,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,F2,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,G4,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,H1B,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,H4,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,J1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,K1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,L1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,L2,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,P3,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,*Non-Nationality Based Issuances,R1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,B1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,B1/B2,153,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,F1,87,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,F2,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,G4,16,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,H1B,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,H4,11,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,J1,8,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,J2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,K1,18,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,L2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Afghanistan,M1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,A1,8,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,A2,13,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,B1/B2,1838,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,C1/D,7,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,F1,98,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,F2,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,G1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,G4,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,H1B,11,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,H4,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,J1,23,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,J2,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,K1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,K2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,L1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,L2,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,NATO2,8,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,O1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,O3,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,P3,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,R1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Albania,R2,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,A1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,A2,128,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,B1/B2,2025,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,C1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,D,12,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,F1,57,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,F2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,G1,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,G2,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,G4,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,H1B,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,H4,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,I,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,J1,22,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,J2,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,K1,11,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,L1,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Algeria,L2,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Andorra,G4,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Andorra,J1,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Andorra,L1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Andorra,L2,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,A1,26,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,A2,37,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,B1/B2,369,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,B2,36,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,C1/D,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,F1,56,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,F2,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,G1,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,G2,67,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,H1B,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,I,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,J1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,L1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Angola,L2,11,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Anguilla,B1/B2,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Anguilla,F1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,A1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,B1/B2,602,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,C1/D,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,F1,17,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,F2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,H1B,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Antigua and Barbuda,J1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,A1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,A2,28,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,B1,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,B1/B2,27754,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,B2,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,BBBCC,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,C1,13,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,C1/D,125,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,C3,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,E1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,E2,92,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,F1,144,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,F2,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,G1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,G2,23,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,G4,31,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,H1B,21,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,H2A,78,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,H2B,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,H4,9,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,I,18,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,J1,185,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,J2,24,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,K1,9,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,K2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,L1,46,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,L2,44,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,M1,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,O1,31,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,O2,10,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,O3,21,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,P1,70,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,P3,9,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,P4,21,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,R1,9,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Argentina,R2,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,A1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,A2,13,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,B1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,B1/B2,1984,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,C1,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,E2,14,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,F1,35,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,F2,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,G4,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,G5,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,H1B,10,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,H4,7,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,I,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,J1,16,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,J2,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,K1,13,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,L1,7,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,L2,12,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,O1,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,O2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,O3,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,P1,3,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Armenia,P3,10,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,A1,9,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,A2,496,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,B1,7,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,B1/B2,931,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,B2,1,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,C1,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,C1/D,239,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,C3,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,E1,2,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,E2,41,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,E3,429,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,E3D,301,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,E3R,220,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,F1,218,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,F2,5,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,G1,6,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,G2,8,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,G4,21,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,H1B,34,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,H3,4,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,H4,26,2023-08_dos_niv_nationality_visa_class.xlsx
2023,8,Australia,I,28,2023-08_dos_niv_nationality_visa_class.xlsx
