year,month,nationality,visa_class,issuances,source_file
2025,7,*Non-Nationality Based Issuances,B1,8,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,B1/B2,65,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,B2,5,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,C1/D,9,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,F1,3,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,G4,4,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,J1,15,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,K1,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,L1,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,*Non-Nationality Based Issuances,R1,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Afghanistan,B1/B2,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Afghanistan,G4,5,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,A2,9,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,B1/B2,894,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,C1/D,6,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,E2,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,F1,89,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,F2,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,G2,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,H1B,3,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,J1,27,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,J2,4,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,K1,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,L1,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,L2,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,NATO2,31,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,P3,3,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Albania,P4,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,A1,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,A2,60,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,B1/B2,1136,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,B2,4,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,D,20,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,F1,26,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,F2,3,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,G1,7,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,G2,4,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,G4,4,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,H1B,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,J1,62,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,J2,3,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,K1,5,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,L1,2,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,L2,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,O1,1,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Algeria,P1,3,2025-07_dos_niv_nationality_visa_class.xlsx
2025,7,Andorra,F1,2,2025-07_dos_niv_nationality_visa_class.xlsx
