year,month,nationality,visa_class,issuances,source_file
2024,5,*Non-Nationality Based Issuances,B1/B2,175,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,B2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,C1,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,C1/D,17,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,E2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,F1,9,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,G4,6,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,H4,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,J1,13,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,K1,4,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,K2,2,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,*Non-Nationality Based Issuances,L1,2,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Afghanistan,B1/B2,186,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Afghanistan,F1,21,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Afghanistan,F2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Afghanistan,G4,6,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Afghanistan,J1,3,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Afghanistan,K1,18,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,A2,2,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,B1/B2,1648,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,B2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,C1/D,7,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,F1,42,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,F2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,G2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,G4,6,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,H1B,3,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,H4,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,J1,572,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,K1,13,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,L1,2,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,L2,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,NATO2,10,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,NATO4,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,O1,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,P1,2,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Albania,P3,1,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Algeria,A1,12,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Algeria,A2,22,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Algeria,B1/B2,1665,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Algeria,C1,2,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Algeria,D,23,2024-05_dos_niv_nationality_visa_class.xlsx
2024,5,Algeria,F1,29,2024-05_dos_niv_nationality_visa_class.xlsx
