year,month,nationality,visa_class,issuances,source_file
2023,11,*Non-Nationality Based Issuances,B1/B2,135,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,B2,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,C1/D,15,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,CW1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,E2,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,F1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,G4,3,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,H1B,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,K1,4,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,L1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,L2,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,*Non-Nationality Based Issuances,R1,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,B1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,B1/B2,132,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,F1,14,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,F2,3,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,G4,7,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,H1B,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,H4,6,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,J1,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,J2,11,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,K1,27,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,O1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,R1,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Afghanistan,R2,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,A2,8,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,B1/B2,1677,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,C1/D,6,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,F1,24,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,H1B,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,H4,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,I,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,J1,10,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,J2,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,K1,15,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,L1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,P3,12,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Albania,R1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,A1,3,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,A2,14,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,B1/B2,1691,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,C1,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,D,14,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,F1,65,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,F2,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,G2,4,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,G4,6,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,H1B,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,H4,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,J1,22,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,J2,4,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,K1,21,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,L1,7,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,L2,7,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,P1,5,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Algeria,P3,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Andorra,F1,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Andorra,J1,3,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,A1,7,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,A2,27,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,B1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,B1/B2,232,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,C1/D,5,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,F1,11,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,F2,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,G1,6,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,G2,9,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,G4,7,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,J1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,K1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,L1,5,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,L2,3,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Angola,O1,2,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Anguilla,B1/B2,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Antigua and Barbuda,A2,3,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Antigua and Barbuda,B1/B2,244,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Antigua and Barbuda,C1,1,2023-11_dos_niv_nationality_visa_class.xlsx
2023,11,Antigua and Barbuda,C1/D,1,2023-11_dos_niv_nationality_visa_class.xlsx
