year,month,nationality,visa_class,issuances,source_file
2024,7,*Non-Nationality Based Issuances,B1,2,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,B1/B2,127,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,B2,1,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,C1/D,16,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,F1,18,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,G4,4,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,J1,8,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,K1,7,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,P3,1,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,*Non-Nationality Based Issuances,R1,1,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,B1/B2,194,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,C1,1,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,F1,91,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,F2,3,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,G4,10,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,H1B,3,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,H4,11,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,J1,3,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,K1,18,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,O3,3,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,P1,1,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Afghanistan,TD,1,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,A1,5,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,A2,7,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,B1/B2,2442,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,C1/D,12,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,F1,88,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,F2,2,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,G2,4,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,G4,2,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,H1B,4,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,J1,44,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,J2,5,2024-07_dos_niv_nationality_visa_class.xlsx
2024,7,Albania,K1,12,2024-07_dos_niv_nationality_visa_class.xlsx
