year,month,nationality,visa_class,issuances,source_file
2025,3,*Non-Nationality Based Issuances,B1/B2,174,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,C1/D,13,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,G4,5,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,H1B,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,I,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,J1,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,K1,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,*Non-Nationality Based Issuances,R1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Afghanistan,B1/B2,101,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Afghanistan,C2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Afghanistan,F1,10,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Afghanistan,G4,14,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Afghanistan,J1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Afghanistan,K1,10,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,A1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,A2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,B1/B2,2248,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,C1/D,7,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,E2,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,F1,10,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,F2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,G2,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,G4,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,H1B,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,H4,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,I,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,J1,19,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,K1,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,L1,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,L2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,NATO2,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,P1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Albania,P3,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,A1,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,A2,26,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,B1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,B1/B2,1596,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,C1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,C1/D,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,D,16,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,E2,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,F1,15,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,F2,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,G1,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,G2,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,G4,8,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,J1,12,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,J2,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,K1,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,L1,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Algeria,L2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Andorra,B1/B2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Andorra,C1/D,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Andorra,J1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,A1,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,A2,18,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,A3,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,B1/B2,307,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,C1/D,8,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,F1,22,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,F2,7,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,G2,15,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,G4,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,H1B,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,I,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,J1,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,L1,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,L2,7,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,M1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Angola,R1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Anguilla,B1/B2,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Antigua and Barbuda,B1/B2,205,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Antigua and Barbuda,C1/D,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Antigua and Barbuda,G4,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Antigua and Barbuda,H1B,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Antigua and Barbuda,H2B,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,A1,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,A2,53,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,B1,5,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,B1/B2,18472,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,B2,20,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,BBBCC,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,C1,3,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,C1/D,102,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,C3,2,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,E1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,E2,33,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,F1,65,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,F2,5,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,G1,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,G2,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,G4,9,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,H1B,17,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,H2A,35,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,H2B,8,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,H4,9,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,I,38,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,J1,185,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,J2,6,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,K1,4,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,K2,1,2025-03_dos_niv_nationality_visa_class.xlsx
2025,3,Argentina,L1,70,2025-03_dos_niv_nationality_visa_class.xlsx
