year,month,nationality,visa_class,issuances,source_file
2025,8,*Non-Nationality Based Issuances,B1,5,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,B1/B2,52,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,B2,4,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,C1/D,10,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,C4/D3,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,F1,3,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,G4,3,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,J1,5,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,K1,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,L1,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,*Non-Nationality Based Issuances,R1,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Afghanistan,B1/B2,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Afghanistan,G4,9,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,A1,3,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,A2,7,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,B1/B2,1223,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,C1/D,6,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,F1,38,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,F2,3,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,G2,7,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,G4,2,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,G5,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,H1B,7,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,H4,2,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,I,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,J1,15,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,K1,2,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,L1,2,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,L2,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,NATO2,10,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,O3,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,P3,4,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Albania,R1,2,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Algeria,A1,15,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Algeria,A2,28,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Algeria,B1,1,2025-08_dos_niv_nationality_visa_class.xlsx
2025,8,Algeria,B1/B2,1039,2025-08_dos_niv_nationality_visa_class.xlsx
