year,month,nationality,visa_class,issuances,source_file
2022,12,*Non-Nationality Based Issuances,B1/B2,86,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,C1/D,19,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,F1,9,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,G4,16,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,H1B,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,J1,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,K1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,L1,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,*Non-Nationality Based Issuances,R1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,B1/B2,102,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,F1,34,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,F2,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,G4,12,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,H1B,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,H4,12,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,J1,8,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,J2,14,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,K1,30,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Afghanistan,P3,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,B1/B2,2966,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,C1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,C1/D,12,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,F1,76,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,F2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,G4,6,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,H1B,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,J1,6,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,K1,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,L1,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,L2,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,NATO2,7,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,NATO6,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Albania,O1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,A2,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,B1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,B1/B2,1411,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,B2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,C1,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,C1/D,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,D,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,E2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,F1,41,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,F2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,G2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,G4,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,H1B,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,H4,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,I,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,J1,17,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,K1,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,L1,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Algeria,L2,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Andorra,J1,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Andorra,L2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,A1,9,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,A2,47,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,B1/B2,248,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,B2,28,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,C1/D,9,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,F1,44,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,F2,6,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,G1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,H1B,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,I,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,J1,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,L1,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,L2,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Angola,O1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Anguilla,B1/B2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,A2,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,B1/B2,348,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,F1,8,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,F2,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,H1B,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,O1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Antigua and Barbuda,R1,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,A1,18,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,A2,22,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,B1,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,B1/B2,17369,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,B2,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,C1,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,C1/D,93,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,E1,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,E2,33,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,F1,278,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,F2,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,G1,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,G2,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,G4,26,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,G5,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,H1B,57,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,H2B,2,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,H4,22,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,I,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,J1,659,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,J2,19,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,K1,4,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,L1,77,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,L2,108,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,M1,6,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,O1,27,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,O2,17,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,O3,18,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,P1,58,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,P3,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,P4,29,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,R1,9,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,R2,3,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Argentina,TD,1,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Armenia,A2,5,2022-12_dos_niv_nationality_visa_class.xlsx
2022,12,Armenia,B1/B2,1064,2022-12_dos_niv_nationality_visa_class.xlsx
