year,month,nationality,visa_class,issuances,source_file
2024,2,*Non-Nationality Based Issuances,B1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,B1/B2,145,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,B2,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,C1/D,20,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,F1,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,G4,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,K1,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,*Non-Nationality Based Issuances,L1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,B1/B2,170,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,C2,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,F1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,G2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,G4,14,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,J1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,K1,18,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Afghanistan,K2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,A2,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,B1/B2,2471,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,C1/D,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,F1,8,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,F2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,G1,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,G2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,G4,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,H1B,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,H4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,I,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,J1,17,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,K1,14,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,L1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,L2,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,NATO4,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Albania,P3,9,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,A2,11,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,B1/B2,1752,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,C1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,D,16,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,F1,28,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,F2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,G1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,G2,11,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,G4,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,H1B,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,H4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,I,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,J1,11,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,K1,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,L1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,L2,8,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,M1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Algeria,TD,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Andorra,B1/B2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Andorra,G2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,A1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,A2,8,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,B1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,B1/B2,203,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,C1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,C1/D,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,F1,12,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,G1,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,G2,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,G4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,J1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Angola,L1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Anguilla,B1/B2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,A1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,B1/B2,260,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,C1/D,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,F1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,H1B,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,H4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,J1,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,K1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,M1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Antigua and Barbuda,P1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,A1,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,A2,16,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,B1,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,B1/B2,17395,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,B2,30,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,BBBCC,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,C1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,C1/D,126,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,C3,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,E2,59,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,E3D,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,F1,45,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,F2,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,G1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,G2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,G4,31,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,H1B,15,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,H2A,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,H2B,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,H4,11,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,I,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,J1,149,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,J2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,K1,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,L1,37,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,L2,40,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,M1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,O1,26,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,O2,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,O3,25,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,P1,31,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,P3,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,P4,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,R1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,R2,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Argentina,TD,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,A1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,A2,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,B1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,B1/B2,1539,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,D,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,E2,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,F1,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,F2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,G2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,G4,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,H1B,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,H4,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,I,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,J1,30,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,K1,20,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,K2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,O1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,O2,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,O3,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,P1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Armenia,P3,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,A1,16,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,A2,579,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,B1/B2,1179,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,C1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,C1/D,172,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,C3,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,E1,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,E2,24,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,E3,329,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,E3D,259,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,E3R,294,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,F1,28,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,G1,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,G2,9,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,G4,26,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,H1B,32,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,H2A,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,H4,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,I,64,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,J1,260,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,J2,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,K1,26,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,K2,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,L1,68,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,L2,47,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,M1,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,O1,62,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,O2,28,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,O3,8,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,P1,55,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,P2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,P3,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,P4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Australia,R1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,A1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,A2,44,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,B1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,B1/B2,238,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,C1/D,75,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,E2,26,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,F1,9,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,G2,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,G3,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,G4,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,H1B,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,H4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,I,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,J1,44,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,K1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,L1,29,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,L2,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,O1,7,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,O2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,O3,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,P1,90,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Austria,R1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,A1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,A2,12,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,B1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,B1/B2,696,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,C1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,C1/D,29,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,C2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,C3,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,E2,10,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,F1,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,G1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,G2,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,G4,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,H1B,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,H4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,I,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,J1,17,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,K1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,L1,5,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Azerbaijan,L2,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",A1,8,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",A2,8,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",B1/B2,1432,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",B2,6,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",C1/D,12,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",F1,10,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",G1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",G2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",G4,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",H1B,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",H4,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",J1,4,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",K1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",L2,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",M1,9,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",P1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,"Bahamas, The",R1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,A1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,A2,30,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,B1/B2,303,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,C1/D,3,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,F1,2,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,H1B,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bahrain,J1,1,2024-02_dos_niv_nationality_visa_class.xlsx
2024,2,Bangladesh,A1,4,2024-02_dos_niv_nationality_visa_class.xlsx
