year,month,nationality,visa_class,issuances,source_file
2023,7,*Non-Nationality Based Issuances,B1/B2,109,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,B2,4,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,C1,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,C1/D,14,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,F1,16,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,F2,2,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,G4,3,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,J1,11,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,J2,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,K1,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,O2,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,*Non-Nationality Based Issuances,P3,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,B1/B2,124,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,F1,37,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,F2,4,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,G4,15,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,H1B,5,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,H4,7,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,J1,11,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,J2,6,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,K1,13,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,P1,2,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Afghanistan,P4,2,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,A1,4,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,A2,6,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,B1/B2,1714,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,C1/D,9,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,E2,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,F1,115,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,F2,10,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,G4,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,H1B,8,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,H4,3,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,I,3,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,J1,37,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,J2,2,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,K1,17,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,L1,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,NATO2,8,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,P3,5,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,R1,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Albania,TD,1,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Algeria,A1,12,2023-07_dos_niv_nationality_visa_class.xlsx
2023,7,Algeria,A2,15,2023-07_dos_niv_nationality_visa_class.xlsx
