year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2024,2,FSC,Algeria,GV3,17,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Algeria,IR1,12,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Algeria,IR2,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Algeria,IR5,43,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Algeria,SB1,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Angola,CR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Angola,DV,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Angola,E2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Angola,FX,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Angola,IR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Angola,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Anguilla,IR5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Antigua and Barbuda,F3,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Antigua and Barbuda,FX,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Antigua and Barbuda,IR2,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Antigua and Barbuda,IR5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,CR1,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,DV,8,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,E1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,E2,9,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,E3,9,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,EW,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,F1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,FX,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,IR1,19,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,IR2,11,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Argentina,IR5,20,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,CR1,8,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,CR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,DV,228,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,E1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,E3,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,F1,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,F3,7,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,F4,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,FX,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,GV1,19,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,GV2,17,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,GV3,26,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,IR1,13,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,IR2,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Armenia,IR5,84,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Aruba,CR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Aruba,E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Aruba,F4,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Aruba,IR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,CR1,13,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,DV,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,E1,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,E2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,F3,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,F4,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,I5,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,IR1,23,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Australia,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Austria,E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Austria,IR2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,CR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,DV,13,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,E1,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,FX,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,I5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,IH3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,IR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,IR5,15,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,IW,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Azerbaijan,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",CR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",F1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",F2A,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",F3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",FX,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",IR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",IR2,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,"Bahamas, The",IR5,12,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bahrain,CR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bahrain,F4,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,CR1,12,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,E2,15,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,EW,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,F1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,F2B,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,F3,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,F4,450,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,FX,57,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,GV1,7,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,GV2,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,GV3,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,IR1,223,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,IR2,54,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,IR5,275,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,IW,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bangladesh,SB1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Barbados,DV,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Barbados,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Barbados,IR5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,CR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,DV,120,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,E1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,E2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,EW,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,IR1,8,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belarus,IR5,41,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belgium,E1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belgium,E2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belgium,IR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belgium,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belgium,IR5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belgium,SQ2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,CR1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,FX,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,IH4,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,IR1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,IR2,9,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Belize,IR5,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Benin,DV,21,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Benin,IR1,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Benin,IR2,12,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Benin,IR5,9,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bermuda,CR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bermuda,IR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bhutan,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bhutan,IR5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,CR1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,CR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,DV,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,E3,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,F2B,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,F3,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,FX,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,GV1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,GV2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,GV3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,IR1,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,IR2,7,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bolivia,IR5,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,CR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,DV,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,F4,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,IR1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bosnia-Herzegovina,IR5,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Botswana,IR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,CR1,32,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,CR2,7,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,E1,9,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,E2,42,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,E3,10,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,EW,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,F1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,F2B,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,F3,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,F4,8,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,FX,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,IR1,63,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,IR2,46,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,IR5,75,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brazil,SB1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,British Virgin Islands,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brunei,CR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Brunei,IR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,CR1,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,CR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,F3,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,F4,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,IH3,8,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,IR1,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,IR2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,IR5,11,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Bulgaria,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burkina Faso,DV,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burkina Faso,IH3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burkina Faso,IR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burkina Faso,IR2,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burkina Faso,IR5,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,CR1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,DV,38,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,EW,11,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,F4,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,FX,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,IR1,5,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,IR2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burma,IR5,20,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burundi,CR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burundi,DV,71,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burundi,FX,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burundi,IR1,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burundi,IR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Burundi,IR5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,CR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,CR2,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,F1,14,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,F2B,20,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,F4,13,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,FX,24,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,IR1,18,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,IR2,27,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,IR5,63,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cabo Verde,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,CR1,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,CR2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,DV,12,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,F4,12,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,FX,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,GV1,13,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,GV2,9,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,GV3,21,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,IR1,14,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,IR2,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,IR5,72,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cambodia,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,CR1,23,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,CR2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,DV,193,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,E1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,F1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,F2B,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,FX,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,GV1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,IR1,41,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,IR2,46,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,IR5,154,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cameroon,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,C5,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,CR1,61,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,CR2,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,E2,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,E3,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,EW,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,F1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,F3,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,F4,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,FX,6,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,I5,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,IR1,112,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,IR2,34,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,IR5,11,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Canada,SQ3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Cayman Islands,IR1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Central African Republic,DV,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chad,DV,7,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chad,IR1,2,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chad,SB1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,CR1,3,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,DV,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,E2,4,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,E3,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,EW,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,F1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,GV1,1,2024-02_dos_iv_fsc_pob_visa_class.xlsx
2024,2,FSC,Chile,IR1,13,2024-02_dos_iv_fsc_pob_visa_class.xlsx
