year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2022,12,FSC,Afghanistan,CR1,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,3
2022,12,FSC,Afghanistan,CX,3,2022-12_dos_iv_fsc_pob_visa_class.xlsx,4
2022,12,FSC,Afghanistan,DV,5,2022-12_dos_iv_fsc_pob_visa_class.xlsx,5
2022,12,FSC,Afghanistan,E1,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,6
2022,12,FSC,Afghanistan,F1,2,2022-12_dos_iv_fsc_pob_visa_class.xlsx,7
2022,12,FSC,Afghanistan,F3,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,8
2022,12,FSC,Afghanistan,F4,8,2022-12_dos_iv_fsc_pob_visa_class.xlsx,9
2022,12,FSC,Afghanistan,FX,40,2022-12_dos_iv_fsc_pob_visa_class.xlsx,10
2022,12,FSC,Afghanistan,IR1,32,2022-12_dos_iv_fsc_pob_visa_class.xlsx,11
2022,12,FSC,Afghanistan,IR2,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,12
2022,12,FSC,Afghanistan,IR5,57,2022-12_dos_iv_fsc_pob_visa_class.xlsx,13
2022,12,FSC,Afghanistan,SB1,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,14
2022,12,FSC,Afghanistan,SI1,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,15
2022,12,FSC,Afghanistan,SQ1,385,2022-12_dos_iv_fsc_pob_visa_class.xlsx,16
2022,12,FSC,Afghanistan,SQ2,306,2022-12_dos_iv_fsc_pob_visa_class.xlsx,17
2022,12,FSC,Afghanistan,SQ3,773,2022-12_dos_iv_fsc_pob_visa_class.xlsx,18
2022,12,FSC,Albania,CR1,16,2022-12_dos_iv_fsc_pob_visa_class.xlsx,19
2022,12,FSC,Albania,CR2,3,2022-12_dos_iv_fsc_pob_visa_class.xlsx,20
2022,12,FSC,Albania,DV,82,2022-12_dos_iv_fsc_pob_visa_class.xlsx,21
2022,12,FSC,Albania,EW,23,2022-12_dos_iv_fsc_pob_visa_class.xlsx,22
2022,12,FSC,Albania,F1,4,2022-12_dos_iv_fsc_pob_visa_class.xlsx,23
2022,12,FSC,Albania,F2B,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,24
2022,12,FSC,Albania,F4,24,2022-12_dos_iv_fsc_pob_visa_class.xlsx,25
2022,12,FSC,Albania,FX,33,2022-12_dos_iv_fsc_pob_visa_class.xlsx,26
2022,12,FSC,Albania,I5,3,2022-12_dos_iv_fsc_pob_visa_class.xlsx,27
2022,12,FSC,Albania,IR1,18,2022-12_dos_iv_fsc_pob_visa_class.xlsx,28
2022,12,FSC,Albania,IR2,2,2022-12_dos_iv_fsc_pob_visa_class.xlsx,29
2022,12,FSC,Albania,IR5,129,2022-12_dos_iv_fsc_pob_visa_class.xlsx,30
2022,12,FSC,Algeria,CR1,4,2022-12_dos_iv_fsc_pob_visa_class.xlsx,31
2022,12,FSC,Algeria,CX,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,32
2022,12,FSC,Algeria,DV,210,2022-12_dos_iv_fsc_pob_visa_class.xlsx,33
2022,12,FSC,Algeria,F1,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,34
2022,12,FSC,Algeria,F2B,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,35
2022,12,FSC,Algeria,FX,9,2022-12_dos_iv_fsc_pob_visa_class.xlsx,36
2022,12,FSC,Algeria,IR1,9,2022-12_dos_iv_fsc_pob_visa_class.xlsx,37
2022,12,FSC,Algeria,IR2,5,2022-12_dos_iv_fsc_pob_visa_class.xlsx,38
2022,12,FSC,Algeria,IR5,17,2022-12_dos_iv_fsc_pob_visa_class.xlsx,39
2022,12,FSC,Algeria,SE,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,40
2022,12,FSC,Angola,CR1,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,41
2022,12,FSC,Angola,IR5,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,42
2022,12,FSC,Anguilla,F3,3,2022-12_dos_iv_fsc_pob_visa_class.xlsx,43
2022,12,FSC,Anguilla,IR5,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,44
2022,12,FSC,Antigua and Barbuda,CR2,3,2022-12_dos_iv_fsc_pob_visa_class.xlsx,45
2022,12,FSC,Antigua and Barbuda,E3,2,2022-12_dos_iv_fsc_pob_visa_class.xlsx,46
2022,12,FSC,Antigua and Barbuda,F2B,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,47
2022,12,FSC,Antigua and Barbuda,F4,2,2022-12_dos_iv_fsc_pob_visa_class.xlsx,48
2022,12,FSC,Antigua and Barbuda,FX,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,49
2022,12,FSC,Antigua and Barbuda,IR5,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,50
2022,12,FSC,Argentina,C2A,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,51
2022,12,FSC,Argentina,CR1,7,2022-12_dos_iv_fsc_pob_visa_class.xlsx,52
2022,12,FSC,Argentina,DV,8,2022-12_dos_iv_fsc_pob_visa_class.xlsx,53
2022,12,FSC,Argentina,E1,2,2022-12_dos_iv_fsc_pob_visa_class.xlsx,54
2022,12,FSC,Argentina,E2,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,55
2022,12,FSC,Argentina,F1,5,2022-12_dos_iv_fsc_pob_visa_class.xlsx,56
2022,12,FSC,Argentina,F2B,1,2022-12_dos_iv_fsc_pob_visa_class.xlsx,57
2022,12,FSC,Argentina,F4,4,2022-12_dos_iv_fsc_pob_visa_class.xlsx,58
2022,12,FSC,Argentina,FX,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,59
2022,12,FSC,Argentina,IR1,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,60
2022,12,FSC,Argentina,IR2,6,2022-12_dos_iv_fsc_pob_visa_class.xlsx,61
