year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2025,3,FSC,Albania,F3,14,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,F4,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,GV1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,GV2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,GV3,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,IH3,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,IR1,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Albania,IR5,75,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,CR1,13,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,DV,286,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,F1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,F2A,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,GV1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,GV2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,GV3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,IR1,18,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,IR5,39,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,IW,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Algeria,SB1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Angola,DV,36,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Angola,EW,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Angola,F4,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Angola,I5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Angola,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Angola,IR5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Anguilla,IR5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Antigua and Barbuda,F1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Antigua and Barbuda,F2A,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Antigua and Barbuda,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Antigua and Barbuda,IR5,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,CR1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,DV,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,E1,15,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,E2,12,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,E3,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,F1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,F4,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,I5,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,IR1,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,IR5,13,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Argentina,SB1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,CR1,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,DV,179,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,F1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,F2A,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,F3,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,F4,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,IH3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,IR1,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,IR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Armenia,IR5,36,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Aruba,F2B,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Aruba,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,CR1,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,DV,14,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,E1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,E2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,F4,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,I5,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,IR1,14,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,IR2,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Australia,SB1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Austria,DV,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Austria,E1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Austria,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Austria,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Austria,IR5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,CR1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,DV,20,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,E2,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,GV1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,GV2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,GV3,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,IR1,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,IR2,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Azerbaijan,IR5,28,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,"Bahamas, The",CR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,"Bahamas, The",F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,"Bahamas, The",IR1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,"Bahamas, The",IR2,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,"Bahamas, The",IR5,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bahrain,F3,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bahrain,F4,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bahrain,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bahrain,IR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bahrain,IR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,CR1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,E2,11,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,EW,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,F1,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,F2B,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,F3,15,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,F4,506,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,FX,23,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,I5,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,IR1,187,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,IR2,36,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,IR4,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,IR5,439,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,IW,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bangladesh,SB1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Barbados,DV,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Barbados,IR2,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Barbados,IR5,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,DV,29,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,F1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,F2A,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,GV2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,IR1,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,IR2,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belarus,IR5,10,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belgium,E1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belgium,IR1,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belgium,IR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belgium,IR5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,CR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,E1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,F2A,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,F4,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,IH4,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,IR1,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Belize,IR2,7,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Benin,DV,31,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Benin,IR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Benin,IR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Benin,IR5,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bermuda,IR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bhutan,CR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bhutan,DV,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bhutan,IR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bhutan,IR5,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,CR1,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,E3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,F1,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,F2A,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,F2B,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,F4,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,FX,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,IR1,8,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,IR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bolivia,IR5,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bosnia-Herzegovina,DV,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bosnia-Herzegovina,F2B,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bosnia-Herzegovina,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bosnia-Herzegovina,IR1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bosnia-Herzegovina,IR5,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Botswana,F2A,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Botswana,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,CR1,13,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,CR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,E1,11,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,E2,297,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,EW,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,F1,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,F2A,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,F2B,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,F4,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,IR1,129,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,IR2,56,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,IR5,121,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Brazil,IW,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bulgaria,CR1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bulgaria,IH3,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bulgaria,IR1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bulgaria,IR5,8,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Bulgaria,SQ3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,CR1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,DV,11,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,F1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,F2A,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,IR1,16,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,IR2,22,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burkina Faso,IR5,15,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,CR1,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,DV,22,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,EW,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,F1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,F2A,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,F3,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,F4,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,GV1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,GV2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,I5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,IR1,13,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,IR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burma,IR5,22,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burundi,DV,12,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burundi,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burundi,IH3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burundi,IR1,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Burundi,IR5,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,CR1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,CR2,2,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,DV,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,F1,38,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,F2A,30,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,F2B,47,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,F3,13,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,F4,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,FX,63,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,GV1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,IR1,11,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,IR2,23,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cabo Verde,IR5,32,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,CR1,14,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,CR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,DV,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,F1,14,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,F2A,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,F2B,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,F3,11,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,F4,10,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,FX,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,GV1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,GV2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,GV3,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,IR1,37,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,IR2,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cambodia,IR5,114,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,CR1,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,DV,105,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,E1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,E2,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,EW,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,F1,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,F2A,14,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,FX,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,IR1,28,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,IR2,36,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cameroon,IR5,84,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,CR1,18,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,E1,34,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,E2,21,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,E3,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,EW,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,F1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,F2A,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,F2B,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,F3,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,F4,10,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,FX,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,I5,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,IH3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,IR1,77,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,IR2,22,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,IR5,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Canada,SQ3,7,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Cayman Islands,IR2,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Central African Republic,IR5,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chad,DV,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chad,I5,9,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chile,CR1,3,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chile,DV,5,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chile,E1,6,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chile,E2,24,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chile,F3,1,2025-03_dos_iv_fsc_pob_visa_class.xlsx
2025,3,FSC,Chile,I5,4,2025-03_dos_iv_fsc_pob_visa_class.xlsx
