year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2023,6,FSC,Afghanistan,CR1,16,2023-06_dos_iv_fsc_pob_visa_class.xlsx,3
2023,6,FSC,Afghanistan,DV,36,2023-06_dos_iv_fsc_pob_visa_class.xlsx,4
2023,6,FSC,Afghanistan,EW,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,5
2023,6,FSC,Afghanistan,F2A,15,2023-06_dos_iv_fsc_pob_visa_class.xlsx,6
2023,6,FSC,Afghanistan,F2B,3,2023-06_dos_iv_fsc_pob_visa_class.xlsx,7
2023,6,FSC,Afghanistan,F4,7,2023-06_dos_iv_fsc_pob_visa_class.xlsx,8
2023,6,FSC,Afghanistan,FX,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,9
2023,6,FSC,Afghanistan,IR1,40,2023-06_dos_iv_fsc_pob_visa_class.xlsx,10
2023,6,FSC,Afghanistan,IR2,10,2023-06_dos_iv_fsc_pob_visa_class.xlsx,11
2023,6,FSC,Afghanistan,IR5,88,2023-06_dos_iv_fsc_pob_visa_class.xlsx,12
2023,6,FSC,Afghanistan,SB1,2,2023-06_dos_iv_fsc_pob_visa_class.xlsx,13
2023,6,FSC,Afghanistan,SQ1,505,2023-06_dos_iv_fsc_pob_visa_class.xlsx,14
2023,6,FSC,Afghanistan,SQ2,467,2023-06_dos_iv_fsc_pob_visa_class.xlsx,15
2023,6,FSC,Afghanistan,SQ3,1397,2023-06_dos_iv_fsc_pob_visa_class.xlsx,16
2023,6,FSC,Albania,CR1,17,2023-06_dos_iv_fsc_pob_visa_class.xlsx,17
2023,6,FSC,Albania,CR2,2,2023-06_dos_iv_fsc_pob_visa_class.xlsx,18
2023,6,FSC,Albania,DV,141,2023-06_dos_iv_fsc_pob_visa_class.xlsx,19
2023,6,FSC,Albania,EW,4,2023-06_dos_iv_fsc_pob_visa_class.xlsx,20
2023,6,FSC,Albania,F1,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,21
2023,6,FSC,Albania,F2A,4,2023-06_dos_iv_fsc_pob_visa_class.xlsx,22
2023,6,FSC,Albania,F2B,2,2023-06_dos_iv_fsc_pob_visa_class.xlsx,23
2023,6,FSC,Albania,F4,7,2023-06_dos_iv_fsc_pob_visa_class.xlsx,24
2023,6,FSC,Albania,IR1,8,2023-06_dos_iv_fsc_pob_visa_class.xlsx,25
2023,6,FSC,Albania,IR5,103,2023-06_dos_iv_fsc_pob_visa_class.xlsx,26
2023,6,FSC,Algeria,CR1,23,2023-06_dos_iv_fsc_pob_visa_class.xlsx,27
2023,6,FSC,Algeria,DV,421,2023-06_dos_iv_fsc_pob_visa_class.xlsx,28
2023,6,FSC,Algeria,F2A,12,2023-06_dos_iv_fsc_pob_visa_class.xlsx,29
2023,6,FSC,Algeria,IR1,10,2023-06_dos_iv_fsc_pob_visa_class.xlsx,30
2023,6,FSC,Algeria,IR2,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,31
2023,6,FSC,Algeria,IR5,44,2023-06_dos_iv_fsc_pob_visa_class.xlsx,32
2023,6,FSC,Angola,DV,26,2023-06_dos_iv_fsc_pob_visa_class.xlsx,33
2023,6,FSC,Angola,F1,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,34
2023,6,FSC,Angola,IR1,2,2023-06_dos_iv_fsc_pob_visa_class.xlsx,35
2023,6,FSC,Angola,IR2,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,36
2023,6,FSC,Angola,IR5,2,2023-06_dos_iv_fsc_pob_visa_class.xlsx,37
2023,6,FSC,Antigua and Barbuda,CR2,2,2023-06_dos_iv_fsc_pob_visa_class.xlsx,38
2023,6,FSC,Antigua and Barbuda,E3,1,2023-06_dos_iv_fsc_pob_visa_class.xlsx,39
