year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2024,10,FSC,Australia,DV,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,E1,9,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,E2,8,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,E3,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,EW,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,F2A,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,F3,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,F4,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,IR1,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,IR2,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Australia,IR5,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Austria,CR1,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Austria,EW,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Austria,IR1,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Austria,IR5,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,CR1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,DV,140,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,F3,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,FX,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,GV1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,IR1,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,IR2,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,IR5,16,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Azerbaijan,SB1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,"Bahamas, The",E3,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,"Bahamas, The",F2B,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,"Bahamas, The",IR1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,"Bahamas, The",IR2,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,"Bahamas, The",IR5,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bahrain,E3,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bahrain,F3,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bahrain,F4,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bahrain,FX,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bahrain,IR1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bahrain,IR5,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,CR1,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,E1,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,E2,30,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,EW,20,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,F1,7,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,F2A,34,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,F2B,19,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,F3,34,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,F4,621,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,FX,834,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,GV1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,GV2,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,GV3,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,IR1,143,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,IR2,37,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,IR4,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,IR5,140,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,IW,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bangladesh,SB1,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,CR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,E3,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,F1,10,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,F4,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,FX,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,IR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,IR2,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,IR5,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Barbados,SR,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,CR1,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,CR2,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,DV,14,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,E1,25,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,F1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,F2A,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,F2B,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,IR1,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,IR2,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,IR5,47,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belarus,SB1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belgium,CR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belgium,F4,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belgium,IR1,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belgium,IR2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belgium,IR5,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,CR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,EW,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,F1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,F2A,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,IR1,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,IR2,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Belize,IR5,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,CR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,DV,22,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,F2A,12,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,FX,7,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,IR1,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,IR2,8,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Benin,IR5,11,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bhutan,DV,12,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bhutan,IR2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bhutan,IR5,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,CR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,DV,8,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,E1,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,E2,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,E3,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,F1,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,F2A,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,F2B,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,F3,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,F4,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,FX,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,GV1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,GV3,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,IR1,9,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,IR2,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bolivia,IR5,15,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,F2A,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,FX,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,GV1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,GV2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,GV3,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,IR1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,IR2,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bosnia-Herzegovina,IR5,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Botswana,E3,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Botswana,IB1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Botswana,IR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,CR1,27,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,CR2,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,E1,35,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,E2,445,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,E3,19,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,EW,10,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,F1,11,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,F2A,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,F2B,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,F3,13,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,F4,16,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,FX,10,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,GV1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,GV2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,GV3,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,I5,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,IH3,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,IR1,57,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,IR2,13,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,IR5,76,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Brazil,SB1,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,British Virgin Islands,IR2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,British Virgin Islands,IR5,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bulgaria,CR1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bulgaria,DV,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bulgaria,F1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bulgaria,IH3,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bulgaria,IR1,7,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Bulgaria,IR5,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burkina Faso,F2A,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burkina Faso,FX,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burkina Faso,IR1,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burkina Faso,IR2,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burkina Faso,IR5,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,CR1,32,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,DV,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,EW,15,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,F1,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,F2A,16,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,F2B,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,F3,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,F4,63,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,FX,23,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,IR1,25,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,IR2,12,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,IR5,70,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burma,SB1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burundi,E2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burundi,F2A,2,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burundi,FX,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burundi,IH3,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burundi,IR2,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Burundi,IR5,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,CR1,3,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,F1,15,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,F2A,10,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,F2B,25,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,F3,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,F4,7,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,FX,59,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,GV1,1,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,IR1,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,IR2,14,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cabo Verde,IR5,39,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,CR1,12,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,DV,11,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,EW,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,F1,5,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,F2A,4,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,F2B,8,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,F3,12,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,F4,32,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,FX,8,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,GV1,9,2024-10_dos_iv_fsc_pob_visa_class.xlsx
2024,10,FSC,Cambodia,GV2,6,2024-10_dos_iv_fsc_pob_visa_class.xlsx
