year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2024,6,FSC,Angola,F2A,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Angola,FX,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Angola,IR1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Angola,IR2,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Angola,IR5,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Anguilla,IR1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Antigua and Barbuda,E3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Antigua and Barbuda,FX,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Antigua and Barbuda,IR1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Antigua and Barbuda,IR2,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Antigua and Barbuda,IR5,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,CR1,10,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,DV,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,E1,10,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,E2,14,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,E3,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,F1,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,F2B,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,F4,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,FX,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,IR1,12,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,IR2,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Argentina,IR5,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,CR1,14,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,CR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,DV,149,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,E2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,F1,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,F2A,8,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,F2B,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,F3,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,F4,21,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,FX,11,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,GV1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,GV2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,GV3,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,IR1,8,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,IR2,8,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Armenia,IR5,57,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,CR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,CR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,DV,12,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,E1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,E3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,F4,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,FX,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,IR1,14,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,IR2,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,IR5,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Australia,SB1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Austria,CR1,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Austria,E1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Austria,F1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Austria,IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,DV,69,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,E1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,F1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,F4,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,FX,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,GV1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,GV2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,GV3,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,IR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,IR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,IR5,9,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Azerbaijan,SB1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",E3,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",F1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",F2A,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",F4,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",FX,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",IR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,"Bahamas, The",IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,CR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,E1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,E2,8,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,E3,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,F1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,F2B,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,F3,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,F4,1033,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,FX,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,GV1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,GV2,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,GV3,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,IR1,20,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,IR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,IR4,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bangladesh,IR5,26,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,E3,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,F1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,F2B,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,F3,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,FX,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,IR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Barbados,IR5,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,CR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,CR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,DV,56,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,E3,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,FX,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,IR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,IR2,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belarus,IR5,23,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belgium,CR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belgium,IR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belgium,IR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,CR1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,F1,9,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,F2A,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,F4,11,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,FX,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,IR1,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Belize,IR5,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Benin,DV,54,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Benin,F2A,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Benin,FX,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Benin,IR1,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Benin,IR2,9,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Benin,IR5,9,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bhutan,DV,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bhutan,IR2,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,DV,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,E2,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,F1,7,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,F2A,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,F2B,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,F3,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,F4,16,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,FX,7,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,IR1,7,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,IR2,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bolivia,IR5,14,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,CR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,DV,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,EW,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,F1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,F2B,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,F4,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,IR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bosnia-Herzegovina,IR2,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Botswana,E3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Botswana,IR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,CR1,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,CR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,E1,38,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,E2,294,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,E3,25,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,EW,14,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,F1,36,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,F2A,12,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,F2B,22,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,F3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,F4,26,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,FX,23,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,IR1,24,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,IR2,10,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,IR5,31,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,SB1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Brazil,SR,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,British Virgin Islands,IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,CR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,DV,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,F1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,F2A,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,F2B,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,F4,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,GV1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,IH3,9,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,IR1,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,IR5,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Bulgaria,SB1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,DV,10,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,F1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,F2A,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,F2B,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,GV1,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,GV2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,GV3,18,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,IR1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burkina Faso,IR2,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,CR1,8,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,DV,7,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,E3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,EW,14,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,F1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,F2B,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,F4,13,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,FX,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,GV1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,GV2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,IR1,24,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,IR2,13,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burma,IR5,39,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burundi,DV,45,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burundi,IH3,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burundi,IR1,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Burundi,IR2,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,CR1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,CR2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,F1,64,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,F2A,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,F2B,81,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,F3,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,F4,26,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,FX,21,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,GV2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,GV3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,IR1,12,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,IR2,47,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cabo Verde,IR5,29,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,CR1,10,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,DV,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,EW,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,F1,18,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,F2A,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,F2B,10,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,F3,13,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,F4,42,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,FX,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,IR1,23,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,IR2,9,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cambodia,IR5,93,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,CR1,4,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,DV,144,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,E2,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,F1,16,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,F2B,13,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,F3,7,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,F4,16,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,FX,8,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,GV3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,IR1,16,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,IR2,21,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,IR3,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,IR5,65,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Cameroon,SB1,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,CR1,6,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,E1,2,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,E2,21,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,E3,7,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,F1,5,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,F2B,3,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,F4,12,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,FX,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
2024,6,FSC,Canada,I5,1,2024-06_dos_iv_fsc_pob_visa_class.xlsx
