year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2024,8,FSC,Argentina,F3,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,59
2024,8,FSC,Argentina,F4,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,60
2024,8,FSC,Argentina,IR1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,61
2024,8,FSC,Argentina,IR2,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,62
2024,8,FSC,Argentina,IR5,17,2024-08_dos_iv_fsc_pob_visa_class.xlsx,63
2024,8,FSC,Armenia,CR1,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,64
2024,8,FSC,Armenia,DV,22,2024-08_dos_iv_fsc_pob_visa_class.xlsx,65
2024,8,FSC,Armenia,E1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,66
2024,8,FSC,Armenia,F1,11,2024-08_dos_iv_fsc_pob_visa_class.xlsx,67
2024,8,FSC,Armenia,F2A,12,2024-08_dos_iv_fsc_pob_visa_class.xlsx,68
2024,8,FSC,Armenia,F3,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,69
2024,8,FSC,Armenia,F4,8,2024-08_dos_iv_fsc_pob_visa_class.xlsx,70
2024,8,FSC,Armenia,FX,10,2024-08_dos_iv_fsc_pob_visa_class.xlsx,71
2024,8,FSC,Armenia,GV1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,72
2024,8,FSC,Armenia,GV2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,73
2024,8,FSC,Armenia,IR1,10,2024-08_dos_iv_fsc_pob_visa_class.xlsx,74
2024,8,FSC,Armenia,IR2,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,75
2024,8,FSC,Armenia,IR5,86,2024-08_dos_iv_fsc_pob_visa_class.xlsx,76
2024,8,FSC,Aruba,FX,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,77
2024,8,FSC,Aruba,IR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,78
2024,8,FSC,Australia,CR1,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,79
2024,8,FSC,Australia,DV,10,2024-08_dos_iv_fsc_pob_visa_class.xlsx,80
2024,8,FSC,Australia,E2,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,81
2024,8,FSC,Australia,F1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,82
2024,8,FSC,Australia,F3,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,83
2024,8,FSC,Australia,F4,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,84
2024,8,FSC,Australia,FX,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,85
2024,8,FSC,Australia,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,86
2024,8,FSC,Australia,IR5,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,87
2024,8,FSC,Austria,E1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,88
2024,8,FSC,Austria,E2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,89
2024,8,FSC,Austria,F4,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,90
2024,8,FSC,Austria,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,91
2024,8,FSC,Austria,SQ3,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,92
2024,8,FSC,Azerbaijan,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,93
2024,8,FSC,Azerbaijan,DV,84,2024-08_dos_iv_fsc_pob_visa_class.xlsx,94
2024,8,FSC,Azerbaijan,F1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,95
2024,8,FSC,Azerbaijan,FX,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,96
2024,8,FSC,Azerbaijan,GV1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,97
2024,8,FSC,Azerbaijan,GV2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,98
2024,8,FSC,Azerbaijan,GV3,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,99
2024,8,FSC,Azerbaijan,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,100
2024,8,FSC,Azerbaijan,IR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,101
2024,8,FSC,Azerbaijan,IR5,14,2024-08_dos_iv_fsc_pob_visa_class.xlsx,102
2024,8,FSC,"Bahamas, The",CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,103
2024,8,FSC,"Bahamas, The",E3,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,104
2024,8,FSC,"Bahamas, The",F1,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,105
2024,8,FSC,"Bahamas, The",F2A,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,106
2024,8,FSC,"Bahamas, The",F4,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,107
2024,8,FSC,"Bahamas, The",IR2,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,108
2024,8,FSC,"Bahamas, The",IR5,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,109
2024,8,FSC,Bahrain,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,110
2024,8,FSC,Bahrain,E2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,111
2024,8,FSC,Bahrain,FX,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,112
2024,8,FSC,Bangladesh,CR1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,113
2024,8,FSC,Bangladesh,E1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,114
2024,8,FSC,Bangladesh,E2,16,2024-08_dos_iv_fsc_pob_visa_class.xlsx,115
2024,8,FSC,Bangladesh,EW,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,116
2024,8,FSC,Bangladesh,F1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,117
2024,8,FSC,Bangladesh,F2B,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,118
2024,8,FSC,Bangladesh,F3,12,2024-08_dos_iv_fsc_pob_visa_class.xlsx,119
2024,8,FSC,Bangladesh,F4,579,2024-08_dos_iv_fsc_pob_visa_class.xlsx,120
2024,8,FSC,Bangladesh,FX,25,2024-08_dos_iv_fsc_pob_visa_class.xlsx,121
2024,8,FSC,Bangladesh,GV1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,122
2024,8,FSC,Bangladesh,GV2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,123
2024,8,FSC,Bangladesh,IR1,48,2024-08_dos_iv_fsc_pob_visa_class.xlsx,124
2024,8,FSC,Bangladesh,IR2,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,125
2024,8,FSC,Bangladesh,IR4,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,126
2024,8,FSC,Bangladesh,IR5,69,2024-08_dos_iv_fsc_pob_visa_class.xlsx,127
2024,8,FSC,Bangladesh,SB1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,128
2024,8,FSC,Barbados,F1,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,129
2024,8,FSC,Barbados,F4,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,130
2024,8,FSC,Barbados,FX,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,131
2024,8,FSC,Barbados,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,132
2024,8,FSC,Belarus,DV,87,2024-08_dos_iv_fsc_pob_visa_class.xlsx,133
2024,8,FSC,Belarus,E1,8,2024-08_dos_iv_fsc_pob_visa_class.xlsx,134
2024,8,FSC,Belarus,E2,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,135
2024,8,FSC,Belarus,F1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,136
2024,8,FSC,Belarus,F2A,7,2024-08_dos_iv_fsc_pob_visa_class.xlsx,137
2024,8,FSC,Belarus,F2B,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,138
2024,8,FSC,Belarus,FX,11,2024-08_dos_iv_fsc_pob_visa_class.xlsx,139
2024,8,FSC,Belarus,IR1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,140
2024,8,FSC,Belarus,IR2,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,141
2024,8,FSC,Belarus,IR5,29,2024-08_dos_iv_fsc_pob_visa_class.xlsx,142
2024,8,FSC,Belgium,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,143
2024,8,FSC,Belgium,E2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,144
2024,8,FSC,Belgium,F2A,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,145
2024,8,FSC,Belgium,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,146
2024,8,FSC,Belgium,IR5,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,147
2024,8,FSC,Belize,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,148
2024,8,FSC,Belize,F1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,149
2024,8,FSC,Belize,F2B,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,150
2024,8,FSC,Belize,F3,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,151
2024,8,FSC,Belize,F4,7,2024-08_dos_iv_fsc_pob_visa_class.xlsx,152
2024,8,FSC,Belize,FX,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,153
2024,8,FSC,Belize,IR2,11,2024-08_dos_iv_fsc_pob_visa_class.xlsx,154
2024,8,FSC,Belize,IR5,7,2024-08_dos_iv_fsc_pob_visa_class.xlsx,155
2024,8,FSC,Benin,CR1,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,156
2024,8,FSC,Benin,CR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,157
2024,8,FSC,Benin,DV,63,2024-08_dos_iv_fsc_pob_visa_class.xlsx,158
2024,8,FSC,Benin,F1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,159
2024,8,FSC,Benin,F2A,26,2024-08_dos_iv_fsc_pob_visa_class.xlsx,160
2024,8,FSC,Benin,F4,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,161
2024,8,FSC,Benin,FX,8,2024-08_dos_iv_fsc_pob_visa_class.xlsx,162
2024,8,FSC,Benin,IR1,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,163
2024,8,FSC,Benin,IR2,22,2024-08_dos_iv_fsc_pob_visa_class.xlsx,164
2024,8,FSC,Benin,IR5,15,2024-08_dos_iv_fsc_pob_visa_class.xlsx,165
2024,8,FSC,Bhutan,DV,18,2024-08_dos_iv_fsc_pob_visa_class.xlsx,166
2024,8,FSC,Bhutan,FX,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,167
2024,8,FSC,Bhutan,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,168
2024,8,FSC,Bolivia,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,169
2024,8,FSC,Bolivia,CR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,170
2024,8,FSC,Bolivia,DV,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,171
2024,8,FSC,Bolivia,F1,9,2024-08_dos_iv_fsc_pob_visa_class.xlsx,172
2024,8,FSC,Bolivia,F2A,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,173
2024,8,FSC,Bolivia,F2B,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,174
2024,8,FSC,Bolivia,F4,38,2024-08_dos_iv_fsc_pob_visa_class.xlsx,175
2024,8,FSC,Bolivia,FX,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,176
2024,8,FSC,Bolivia,GV1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,177
2024,8,FSC,Bolivia,GV2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,178
2024,8,FSC,Bolivia,GV3,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,179
2024,8,FSC,Bolivia,IR1,10,2024-08_dos_iv_fsc_pob_visa_class.xlsx,180
2024,8,FSC,Bolivia,IR2,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,181
2024,8,FSC,Bolivia,IR5,7,2024-08_dos_iv_fsc_pob_visa_class.xlsx,182
2024,8,FSC,Bosnia-Herzegovina,CR1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,183
2024,8,FSC,Bosnia-Herzegovina,DV,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,184
2024,8,FSC,Bosnia-Herzegovina,F3,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,185
2024,8,FSC,Bosnia-Herzegovina,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,186
2024,8,FSC,Bosnia-Herzegovina,IR5,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,187
2024,8,FSC,Botswana,IR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,188
2024,8,FSC,Brazil,CR1,13,2024-08_dos_iv_fsc_pob_visa_class.xlsx,189
2024,8,FSC,Brazil,CR2,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,190
2024,8,FSC,Brazil,E1,41,2024-08_dos_iv_fsc_pob_visa_class.xlsx,191
2024,8,FSC,Brazil,E2,358,2024-08_dos_iv_fsc_pob_visa_class.xlsx,192
2024,8,FSC,Brazil,E3,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,193
2024,8,FSC,Brazil,EW,14,2024-08_dos_iv_fsc_pob_visa_class.xlsx,194
2024,8,FSC,Brazil,F1,40,2024-08_dos_iv_fsc_pob_visa_class.xlsx,195
2024,8,FSC,Brazil,F2A,11,2024-08_dos_iv_fsc_pob_visa_class.xlsx,196
2024,8,FSC,Brazil,F2B,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,197
2024,8,FSC,Brazil,F3,9,2024-08_dos_iv_fsc_pob_visa_class.xlsx,198
2024,8,FSC,Brazil,F4,37,2024-08_dos_iv_fsc_pob_visa_class.xlsx,199
2024,8,FSC,Brazil,FX,24,2024-08_dos_iv_fsc_pob_visa_class.xlsx,200
2024,8,FSC,Brazil,I5,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,201
2024,8,FSC,Brazil,IR1,57,2024-08_dos_iv_fsc_pob_visa_class.xlsx,202
2024,8,FSC,Brazil,IR2,35,2024-08_dos_iv_fsc_pob_visa_class.xlsx,203
2024,8,FSC,Brazil,IR5,38,2024-08_dos_iv_fsc_pob_visa_class.xlsx,204
2024,8,FSC,British Virgin Islands,F2A,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,205
2024,8,FSC,Brunei,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,206
2024,8,FSC,Bulgaria,CR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,207
2024,8,FSC,Bulgaria,CR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,208
2024,8,FSC,Bulgaria,DV,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,209
2024,8,FSC,Bulgaria,F1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,210
2024,8,FSC,Bulgaria,F2A,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,211
2024,8,FSC,Bulgaria,F2B,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,212
2024,8,FSC,Bulgaria,F3,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,213
2024,8,FSC,Bulgaria,F4,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,214
2024,8,FSC,Bulgaria,IH3,11,2024-08_dos_iv_fsc_pob_visa_class.xlsx,215
2024,8,FSC,Bulgaria,IR5,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,216
2024,8,FSC,Bulgaria,SB1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,217
2024,8,FSC,Burkina Faso,DV,15,2024-08_dos_iv_fsc_pob_visa_class.xlsx,218
2024,8,FSC,Burkina Faso,F1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,219
2024,8,FSC,Burkina Faso,F2A,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,220
2024,8,FSC,Burkina Faso,FX,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,221
2024,8,FSC,Burkina Faso,GV2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,222
2024,8,FSC,Burkina Faso,GV3,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,223
2024,8,FSC,Burkina Faso,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,224
2024,8,FSC,Burkina Faso,IR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,225
2024,8,FSC,Burkina Faso,IR5,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,226
2024,8,FSC,Burma,CR1,15,2024-08_dos_iv_fsc_pob_visa_class.xlsx,227
2024,8,FSC,Burma,DV,127,2024-08_dos_iv_fsc_pob_visa_class.xlsx,228
2024,8,FSC,Burma,EW,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,229
2024,8,FSC,Burma,F2A,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,230
2024,8,FSC,Burma,F2B,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,231
2024,8,FSC,Burma,F3,9,2024-08_dos_iv_fsc_pob_visa_class.xlsx,232
2024,8,FSC,Burma,F4,32,2024-08_dos_iv_fsc_pob_visa_class.xlsx,233
2024,8,FSC,Burma,FX,9,2024-08_dos_iv_fsc_pob_visa_class.xlsx,234
2024,8,FSC,Burma,IR1,22,2024-08_dos_iv_fsc_pob_visa_class.xlsx,235
2024,8,FSC,Burma,IR2,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,236
2024,8,FSC,Burma,IR5,39,2024-08_dos_iv_fsc_pob_visa_class.xlsx,237
2024,8,FSC,Burundi,DV,53,2024-08_dos_iv_fsc_pob_visa_class.xlsx,238
2024,8,FSC,Burundi,FX,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,239
2024,8,FSC,Burundi,IH3,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,240
2024,8,FSC,Burundi,IR1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,241
2024,8,FSC,Burundi,IR2,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,242
2024,8,FSC,Burundi,IR5,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,243
2024,8,FSC,Cabo Verde,CR1,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,244
2024,8,FSC,Cabo Verde,DV,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,245
2024,8,FSC,Cabo Verde,F1,98,2024-08_dos_iv_fsc_pob_visa_class.xlsx,246
2024,8,FSC,Cabo Verde,F2A,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,247
2024,8,FSC,Cabo Verde,F2B,75,2024-08_dos_iv_fsc_pob_visa_class.xlsx,248
2024,8,FSC,Cabo Verde,F3,7,2024-08_dos_iv_fsc_pob_visa_class.xlsx,249
2024,8,FSC,Cabo Verde,F4,14,2024-08_dos_iv_fsc_pob_visa_class.xlsx,250
2024,8,FSC,Cabo Verde,FX,48,2024-08_dos_iv_fsc_pob_visa_class.xlsx,251
2024,8,FSC,Cabo Verde,IR1,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,252
2024,8,FSC,Cabo Verde,IR2,14,2024-08_dos_iv_fsc_pob_visa_class.xlsx,253
2024,8,FSC,Cabo Verde,IR5,22,2024-08_dos_iv_fsc_pob_visa_class.xlsx,254
2024,8,FSC,Cambodia,CR1,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,255
2024,8,FSC,Cambodia,CR2,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,256
2024,8,FSC,Cambodia,DV,5,2024-08_dos_iv_fsc_pob_visa_class.xlsx,257
2024,8,FSC,Cambodia,EW,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,258
2024,8,FSC,Cambodia,F1,18,2024-08_dos_iv_fsc_pob_visa_class.xlsx,259
2024,8,FSC,Cambodia,F2A,14,2024-08_dos_iv_fsc_pob_visa_class.xlsx,260
2024,8,FSC,Cambodia,F2B,23,2024-08_dos_iv_fsc_pob_visa_class.xlsx,261
2024,8,FSC,Cambodia,F3,14,2024-08_dos_iv_fsc_pob_visa_class.xlsx,262
2024,8,FSC,Cambodia,F4,45,2024-08_dos_iv_fsc_pob_visa_class.xlsx,263
2024,8,FSC,Cambodia,FX,12,2024-08_dos_iv_fsc_pob_visa_class.xlsx,264
2024,8,FSC,Cambodia,GV1,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,265
2024,8,FSC,Cambodia,GV2,4,2024-08_dos_iv_fsc_pob_visa_class.xlsx,266
2024,8,FSC,Cambodia,GV3,6,2024-08_dos_iv_fsc_pob_visa_class.xlsx,267
2024,8,FSC,Cambodia,IR1,15,2024-08_dos_iv_fsc_pob_visa_class.xlsx,268
2024,8,FSC,Cambodia,IR2,7,2024-08_dos_iv_fsc_pob_visa_class.xlsx,269
2024,8,FSC,Cambodia,IR5,43,2024-08_dos_iv_fsc_pob_visa_class.xlsx,270
2024,8,FSC,Cambodia,IW,1,2024-08_dos_iv_fsc_pob_visa_class.xlsx,271
2024,8,FSC,Cameroon,CR1,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,272
2024,8,FSC,Cameroon,DV,401,2024-08_dos_iv_fsc_pob_visa_class.xlsx,273
2024,8,FSC,Cameroon,E2,2,2024-08_dos_iv_fsc_pob_visa_class.xlsx,274
2024,8,FSC,Cameroon,F1,35,2024-08_dos_iv_fsc_pob_visa_class.xlsx,275
2024,8,FSC,Cameroon,F2A,53,2024-08_dos_iv_fsc_pob_visa_class.xlsx,276
2024,8,FSC,Cameroon,F2B,3,2024-08_dos_iv_fsc_pob_visa_class.xlsx,277
