year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2025,8,FSC,Afghanistan,CR1,30,2025-08_dos_iv_fsc_pob_visa_class.xlsx,3
2025,8,FSC,Afghanistan,DV,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,4
2025,8,FSC,Afghanistan,F2A,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,5
2025,8,FSC,Afghanistan,IR1,56,2025-08_dos_iv_fsc_pob_visa_class.xlsx,6
2025,8,FSC,Afghanistan,IR2,18,2025-08_dos_iv_fsc_pob_visa_class.xlsx,7
2025,8,FSC,Afghanistan,IR5,96,2025-08_dos_iv_fsc_pob_visa_class.xlsx,8
2025,8,FSC,Afghanistan,SI1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,9
2025,8,FSC,Afghanistan,SI2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,10
2025,8,FSC,Afghanistan,SI3,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,11
2025,8,FSC,Afghanistan,SQ1,238,2025-08_dos_iv_fsc_pob_visa_class.xlsx,12
2025,8,FSC,Afghanistan,SQ2,189,2025-08_dos_iv_fsc_pob_visa_class.xlsx,13
2025,8,FSC,Afghanistan,SQ3,556,2025-08_dos_iv_fsc_pob_visa_class.xlsx,14
2025,8,FSC,Afghanistan,SW,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,15
2025,8,FSC,Albania,CR1,10,2025-08_dos_iv_fsc_pob_visa_class.xlsx,16
2025,8,FSC,Albania,DV,80,2025-08_dos_iv_fsc_pob_visa_class.xlsx,17
2025,8,FSC,Albania,E2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,18
2025,8,FSC,Albania,F1,7,2025-08_dos_iv_fsc_pob_visa_class.xlsx,19
2025,8,FSC,Albania,F2A,10,2025-08_dos_iv_fsc_pob_visa_class.xlsx,20
2025,8,FSC,Albania,F2B,28,2025-08_dos_iv_fsc_pob_visa_class.xlsx,21
2025,8,FSC,Albania,F3,91,2025-08_dos_iv_fsc_pob_visa_class.xlsx,22
2025,8,FSC,Albania,F4,47,2025-08_dos_iv_fsc_pob_visa_class.xlsx,23
2025,8,FSC,Albania,FX,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,24
2025,8,FSC,Albania,IR1,10,2025-08_dos_iv_fsc_pob_visa_class.xlsx,25
2025,8,FSC,Albania,IR2,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,26
2025,8,FSC,Albania,IR5,117,2025-08_dos_iv_fsc_pob_visa_class.xlsx,27
2025,8,FSC,Albania,SB1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,28
2025,8,FSC,Algeria,CR1,13,2025-08_dos_iv_fsc_pob_visa_class.xlsx,29
2025,8,FSC,Algeria,DV,173,2025-08_dos_iv_fsc_pob_visa_class.xlsx,30
2025,8,FSC,Algeria,F1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,31
2025,8,FSC,Algeria,F2A,19,2025-08_dos_iv_fsc_pob_visa_class.xlsx,32
2025,8,FSC,Algeria,F2B,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,33
2025,8,FSC,Algeria,F3,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,34
2025,8,FSC,Algeria,FX,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,35
2025,8,FSC,Algeria,IR1,27,2025-08_dos_iv_fsc_pob_visa_class.xlsx,36
2025,8,FSC,Algeria,IR2,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,37
2025,8,FSC,Algeria,IR5,13,2025-08_dos_iv_fsc_pob_visa_class.xlsx,38
2025,8,FSC,Angola,DV,20,2025-08_dos_iv_fsc_pob_visa_class.xlsx,39
2025,8,FSC,Angola,F1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,40
2025,8,FSC,Angola,FX,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,41
2025,8,FSC,Angola,IR2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,42
2025,8,FSC,Angola,IR5,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,43
2025,8,FSC,Anguilla,IR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,44
2025,8,FSC,Anguilla,IR5,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,45
2025,8,FSC,Antigua and Barbuda,E3,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,46
2025,8,FSC,Antigua and Barbuda,F1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,47
2025,8,FSC,Antigua and Barbuda,IR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,48
2025,8,FSC,Antigua and Barbuda,IR2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,49
2025,8,FSC,Antigua and Barbuda,IR5,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,50
2025,8,FSC,Argentina,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,51
2025,8,FSC,Argentina,CR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,52
2025,8,FSC,Argentina,DV,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,53
2025,8,FSC,Argentina,E1,7,2025-08_dos_iv_fsc_pob_visa_class.xlsx,54
2025,8,FSC,Argentina,E2,24,2025-08_dos_iv_fsc_pob_visa_class.xlsx,55
2025,8,FSC,Argentina,E3,6,2025-08_dos_iv_fsc_pob_visa_class.xlsx,56
2025,8,FSC,Argentina,EW,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,57
2025,8,FSC,Argentina,F1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,58
2025,8,FSC,Argentina,F2B,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,59
2025,8,FSC,Argentina,F4,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,60
2025,8,FSC,Argentina,FX,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,61
2025,8,FSC,Argentina,I5,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,62
2025,8,FSC,Argentina,IR1,6,2025-08_dos_iv_fsc_pob_visa_class.xlsx,63
2025,8,FSC,Argentina,IR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,64
2025,8,FSC,Argentina,IR5,11,2025-08_dos_iv_fsc_pob_visa_class.xlsx,65
2025,8,FSC,Armenia,CR1,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,66
2025,8,FSC,Armenia,CR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,67
2025,8,FSC,Armenia,DV,26,2025-08_dos_iv_fsc_pob_visa_class.xlsx,68
2025,8,FSC,Armenia,E1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,69
2025,8,FSC,Armenia,E3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,70
2025,8,FSC,Armenia,EW,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,71
2025,8,FSC,Armenia,F1,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,72
2025,8,FSC,Armenia,F2A,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,73
2025,8,FSC,Armenia,F2B,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,74
2025,8,FSC,Armenia,F3,7,2025-08_dos_iv_fsc_pob_visa_class.xlsx,75
2025,8,FSC,Armenia,F4,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,76
2025,8,FSC,Armenia,FX,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,77
2025,8,FSC,Armenia,IH3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,78
2025,8,FSC,Armenia,IR1,7,2025-08_dos_iv_fsc_pob_visa_class.xlsx,79
2025,8,FSC,Armenia,IR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,80
2025,8,FSC,Armenia,IR5,24,2025-08_dos_iv_fsc_pob_visa_class.xlsx,81
2025,8,FSC,Australia,CR1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,82
2025,8,FSC,Australia,DV,14,2025-08_dos_iv_fsc_pob_visa_class.xlsx,83
2025,8,FSC,Australia,E2,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,84
2025,8,FSC,Australia,E3,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,85
2025,8,FSC,Australia,F2A,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,86
2025,8,FSC,Australia,F2B,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,87
2025,8,FSC,Australia,F3,11,2025-08_dos_iv_fsc_pob_visa_class.xlsx,88
2025,8,FSC,Australia,F4,6,2025-08_dos_iv_fsc_pob_visa_class.xlsx,89
2025,8,FSC,Australia,IR1,25,2025-08_dos_iv_fsc_pob_visa_class.xlsx,90
2025,8,FSC,Australia,IR2,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,91
2025,8,FSC,Australia,IR5,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,92
2025,8,FSC,Australia,SB1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,93
2025,8,FSC,Austria,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,94
2025,8,FSC,Austria,F2A,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,95
2025,8,FSC,Azerbaijan,DV,82,2025-08_dos_iv_fsc_pob_visa_class.xlsx,96
2025,8,FSC,Azerbaijan,F1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,97
2025,8,FSC,Azerbaijan,F4,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,98
2025,8,FSC,Azerbaijan,IR2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,99
2025,8,FSC,Azerbaijan,IR5,9,2025-08_dos_iv_fsc_pob_visa_class.xlsx,100
2025,8,FSC,"Bahamas, The",CR2,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,101
2025,8,FSC,"Bahamas, The",E3,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,102
2025,8,FSC,"Bahamas, The",F4,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,103
2025,8,FSC,"Bahamas, The",IR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,104
2025,8,FSC,"Bahamas, The",IR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,105
2025,8,FSC,Bahrain,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,106
2025,8,FSC,Bahrain,E3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,107
2025,8,FSC,Bangladesh,CR1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,108
2025,8,FSC,Bangladesh,E2,11,2025-08_dos_iv_fsc_pob_visa_class.xlsx,109
2025,8,FSC,Bangladesh,E3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,110
2025,8,FSC,Bangladesh,F1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,111
2025,8,FSC,Bangladesh,F2B,10,2025-08_dos_iv_fsc_pob_visa_class.xlsx,112
2025,8,FSC,Bangladesh,F3,22,2025-08_dos_iv_fsc_pob_visa_class.xlsx,113
2025,8,FSC,Bangladesh,F4,573,2025-08_dos_iv_fsc_pob_visa_class.xlsx,114
2025,8,FSC,Bangladesh,FX,13,2025-08_dos_iv_fsc_pob_visa_class.xlsx,115
2025,8,FSC,Bangladesh,IB1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,116
2025,8,FSC,Bangladesh,IR1,340,2025-08_dos_iv_fsc_pob_visa_class.xlsx,117
2025,8,FSC,Bangladesh,IR2,44,2025-08_dos_iv_fsc_pob_visa_class.xlsx,118
2025,8,FSC,Bangladesh,IR5,495,2025-08_dos_iv_fsc_pob_visa_class.xlsx,119
2025,8,FSC,Bangladesh,IW,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,120
2025,8,FSC,Bangladesh,SB1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,121
2025,8,FSC,Barbados,E3,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,122
2025,8,FSC,Barbados,F1,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,123
2025,8,FSC,Barbados,IR1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,124
2025,8,FSC,Barbados,IR2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,125
2025,8,FSC,Barbados,IR5,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,126
2025,8,FSC,Belarus,CR1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,127
2025,8,FSC,Belarus,DV,53,2025-08_dos_iv_fsc_pob_visa_class.xlsx,128
2025,8,FSC,Belarus,E2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,129
2025,8,FSC,Belarus,F2A,12,2025-08_dos_iv_fsc_pob_visa_class.xlsx,130
2025,8,FSC,Belarus,F3,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,131
2025,8,FSC,Belarus,IR1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,132
2025,8,FSC,Belarus,IR2,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,133
2025,8,FSC,Belarus,IR5,15,2025-08_dos_iv_fsc_pob_visa_class.xlsx,134
2025,8,FSC,Belgium,CR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,135
2025,8,FSC,Belgium,F1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,136
2025,8,FSC,Belgium,F2A,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,137
2025,8,FSC,Belize,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,138
2025,8,FSC,Belize,E2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,139
2025,8,FSC,Belize,F1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,140
2025,8,FSC,Belize,F2A,6,2025-08_dos_iv_fsc_pob_visa_class.xlsx,141
2025,8,FSC,Belize,F4,7,2025-08_dos_iv_fsc_pob_visa_class.xlsx,142
2025,8,FSC,Belize,IR1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,143
2025,8,FSC,Belize,IR2,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,144
2025,8,FSC,Belize,IR5,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,145
2025,8,FSC,Benin,DV,62,2025-08_dos_iv_fsc_pob_visa_class.xlsx,146
2025,8,FSC,Benin,F1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,147
2025,8,FSC,Benin,F4,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,148
2025,8,FSC,Benin,IR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,149
2025,8,FSC,Bermuda,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,150
2025,8,FSC,Bhutan,DV,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,151
2025,8,FSC,Bhutan,IR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,152
2025,8,FSC,Bolivia,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,153
2025,8,FSC,Bolivia,DV,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,154
2025,8,FSC,Bolivia,E2,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,155
2025,8,FSC,Bolivia,E3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,156
2025,8,FSC,Bolivia,F1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,157
2025,8,FSC,Bolivia,F2A,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,158
2025,8,FSC,Bolivia,F3,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,159
2025,8,FSC,Bolivia,IB2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,160
2025,8,FSC,Bolivia,IR1,7,2025-08_dos_iv_fsc_pob_visa_class.xlsx,161
2025,8,FSC,Bolivia,IR5,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,162
2025,8,FSC,Bosnia-Herzegovina,DV,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,163
2025,8,FSC,Bosnia-Herzegovina,F3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,164
2025,8,FSC,Bosnia-Herzegovina,IR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,165
2025,8,FSC,Bosnia-Herzegovina,IR5,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,166
2025,8,FSC,Botswana,E3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,167
2025,8,FSC,Botswana,IR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,168
2025,8,FSC,Brazil,CR1,23,2025-08_dos_iv_fsc_pob_visa_class.xlsx,169
2025,8,FSC,Brazil,E1,9,2025-08_dos_iv_fsc_pob_visa_class.xlsx,170
2025,8,FSC,Brazil,E2,169,2025-08_dos_iv_fsc_pob_visa_class.xlsx,171
2025,8,FSC,Brazil,E3,19,2025-08_dos_iv_fsc_pob_visa_class.xlsx,172
2025,8,FSC,Brazil,EW,44,2025-08_dos_iv_fsc_pob_visa_class.xlsx,173
2025,8,FSC,Brazil,F1,11,2025-08_dos_iv_fsc_pob_visa_class.xlsx,174
2025,8,FSC,Brazil,F2A,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,175
2025,8,FSC,Brazil,F2B,10,2025-08_dos_iv_fsc_pob_visa_class.xlsx,176
2025,8,FSC,Brazil,F3,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,177
2025,8,FSC,Brazil,F4,6,2025-08_dos_iv_fsc_pob_visa_class.xlsx,178
2025,8,FSC,Brazil,FX,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,179
2025,8,FSC,Brazil,I5,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,180
2025,8,FSC,Brazil,IB1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,181
2025,8,FSC,Brazil,IH3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,182
2025,8,FSC,Brazil,IR1,81,2025-08_dos_iv_fsc_pob_visa_class.xlsx,183
2025,8,FSC,Brazil,IR2,24,2025-08_dos_iv_fsc_pob_visa_class.xlsx,184
2025,8,FSC,Brazil,IR5,90,2025-08_dos_iv_fsc_pob_visa_class.xlsx,185
2025,8,FSC,British Virgin Islands,F3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,186
2025,8,FSC,British Virgin Islands,FX,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,187
2025,8,FSC,British Virgin Islands,IR5,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,188
2025,8,FSC,Bulgaria,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,189
2025,8,FSC,Bulgaria,DV,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,190
2025,8,FSC,Bulgaria,E2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,191
2025,8,FSC,Bulgaria,E3,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,192
2025,8,FSC,Bulgaria,F1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,193
2025,8,FSC,Bulgaria,F3,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,194
2025,8,FSC,Bulgaria,FX,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,195
2025,8,FSC,Bulgaria,IH3,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,196
2025,8,FSC,Bulgaria,IR1,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,197
2025,8,FSC,Bulgaria,IR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,198
2025,8,FSC,Bulgaria,IR5,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,199
2025,8,FSC,Burkina Faso,DV,11,2025-08_dos_iv_fsc_pob_visa_class.xlsx,200
2025,8,FSC,Burkina Faso,E1,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,201
2025,8,FSC,Burkina Faso,IR1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,202
2025,8,FSC,Burkina Faso,IR5,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,203
2025,8,FSC,Burma,CR1,9,2025-08_dos_iv_fsc_pob_visa_class.xlsx,204
2025,8,FSC,Burma,F2B,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,205
2025,8,FSC,Burma,F4,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,206
2025,8,FSC,Burma,IR1,26,2025-08_dos_iv_fsc_pob_visa_class.xlsx,207
2025,8,FSC,Burma,IR2,6,2025-08_dos_iv_fsc_pob_visa_class.xlsx,208
2025,8,FSC,Burma,IR5,46,2025-08_dos_iv_fsc_pob_visa_class.xlsx,209
2025,8,FSC,Burundi,CR1,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,210
2025,8,FSC,Burundi,IH3,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,211
2025,8,FSC,Burundi,IR1,10,2025-08_dos_iv_fsc_pob_visa_class.xlsx,212
2025,8,FSC,Burundi,IR2,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,213
2025,8,FSC,Burundi,IR5,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,214
2025,8,FSC,Cabo Verde,CR1,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,215
2025,8,FSC,Cabo Verde,CR2,4,2025-08_dos_iv_fsc_pob_visa_class.xlsx,216
2025,8,FSC,Cabo Verde,F1,97,2025-08_dos_iv_fsc_pob_visa_class.xlsx,217
2025,8,FSC,Cabo Verde,F2B,49,2025-08_dos_iv_fsc_pob_visa_class.xlsx,218
2025,8,FSC,Cabo Verde,F3,2,2025-08_dos_iv_fsc_pob_visa_class.xlsx,219
2025,8,FSC,Cabo Verde,F4,8,2025-08_dos_iv_fsc_pob_visa_class.xlsx,220
2025,8,FSC,Cabo Verde,FX,34,2025-08_dos_iv_fsc_pob_visa_class.xlsx,221
2025,8,FSC,Cabo Verde,IR1,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,222
2025,8,FSC,Cabo Verde,IR2,29,2025-08_dos_iv_fsc_pob_visa_class.xlsx,223
2025,8,FSC,Cabo Verde,IR5,34,2025-08_dos_iv_fsc_pob_visa_class.xlsx,224
2025,8,FSC,Cambodia,CR1,3,2025-08_dos_iv_fsc_pob_visa_class.xlsx,225
2025,8,FSC,Cambodia,CR2,1,2025-08_dos_iv_fsc_pob_visa_class.xlsx,226
2025,8,FSC,Cambodia,DV,24,2025-08_dos_iv_fsc_pob_visa_class.xlsx,227
2025,8,FSC,Cambodia,EW,5,2025-08_dos_iv_fsc_pob_visa_class.xlsx,228
