year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2023,2,FSC,Afghanistan,C2A,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,3
2023,2,FSC,Afghanistan,CR1,9,2023-02_dos_iv_fsc_pob_visa_class.xlsx,4
2023,2,FSC,Afghanistan,CX,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,5
2023,2,FSC,Afghanistan,DV,77,2023-02_dos_iv_fsc_pob_visa_class.xlsx,6
2023,2,FSC,Afghanistan,F1,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,7
2023,2,FSC,Afghanistan,F2B,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,8
2023,2,FSC,Afghanistan,F3,6,2023-02_dos_iv_fsc_pob_visa_class.xlsx,9
2023,2,FSC,Afghanistan,F4,9,2023-02_dos_iv_fsc_pob_visa_class.xlsx,10
2023,2,FSC,Afghanistan,FX,47,2023-02_dos_iv_fsc_pob_visa_class.xlsx,11
2023,2,FSC,Afghanistan,IR1,33,2023-02_dos_iv_fsc_pob_visa_class.xlsx,12
2023,2,FSC,Afghanistan,IR2,19,2023-02_dos_iv_fsc_pob_visa_class.xlsx,13
2023,2,FSC,Afghanistan,IR5,57,2023-02_dos_iv_fsc_pob_visa_class.xlsx,14
2023,2,FSC,Afghanistan,SB1,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,15
2023,2,FSC,Afghanistan,SI1,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,16
2023,2,FSC,Afghanistan,SI2,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,17
2023,2,FSC,Afghanistan,SI3,10,2023-02_dos_iv_fsc_pob_visa_class.xlsx,18
2023,2,FSC,Afghanistan,SQ1,398,2023-02_dos_iv_fsc_pob_visa_class.xlsx,19
2023,2,FSC,Afghanistan,SQ2,329,2023-02_dos_iv_fsc_pob_visa_class.xlsx,20
2023,2,FSC,Afghanistan,SQ3,989,2023-02_dos_iv_fsc_pob_visa_class.xlsx,21
2023,2,FSC,Albania,CR1,11,2023-02_dos_iv_fsc_pob_visa_class.xlsx,22
2023,2,FSC,Albania,CR2,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,23
2023,2,FSC,Albania,DV,72,2023-02_dos_iv_fsc_pob_visa_class.xlsx,24
2023,2,FSC,Albania,E3,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,25
2023,2,FSC,Albania,F1,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,26
2023,2,FSC,Albania,F2B,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,27
2023,2,FSC,Albania,F3,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,28
2023,2,FSC,Albania,F4,7,2023-02_dos_iv_fsc_pob_visa_class.xlsx,29
2023,2,FSC,Albania,FX,23,2023-02_dos_iv_fsc_pob_visa_class.xlsx,30
2023,2,FSC,Albania,IR1,15,2023-02_dos_iv_fsc_pob_visa_class.xlsx,31
2023,2,FSC,Albania,IR2,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,32
2023,2,FSC,Albania,IR5,120,2023-02_dos_iv_fsc_pob_visa_class.xlsx,33
2023,2,FSC,Algeria,CR1,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,34
2023,2,FSC,Algeria,CX,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,35
2023,2,FSC,Algeria,DV,427,2023-02_dos_iv_fsc_pob_visa_class.xlsx,36
2023,2,FSC,Algeria,EW,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,37
2023,2,FSC,Algeria,FX,13,2023-02_dos_iv_fsc_pob_visa_class.xlsx,38
2023,2,FSC,Algeria,IR1,12,2023-02_dos_iv_fsc_pob_visa_class.xlsx,39
2023,2,FSC,Algeria,IR2,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,40
2023,2,FSC,Algeria,IR5,18,2023-02_dos_iv_fsc_pob_visa_class.xlsx,41
2023,2,FSC,Algeria,SB1,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,42
2023,2,FSC,Angola,DV,5,2023-02_dos_iv_fsc_pob_visa_class.xlsx,43
2023,2,FSC,Angola,IR5,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,44
2023,2,FSC,Antigua and Barbuda,CR1,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,45
2023,2,FSC,Antigua and Barbuda,F3,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,46
2023,2,FSC,Antigua and Barbuda,F4,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,47
2023,2,FSC,Antigua and Barbuda,FX,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,48
2023,2,FSC,Antigua and Barbuda,IR2,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,49
2023,2,FSC,Antigua and Barbuda,IR5,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,50
2023,2,FSC,Argentina,CR1,6,2023-02_dos_iv_fsc_pob_visa_class.xlsx,51
2023,2,FSC,Argentina,DV,5,2023-02_dos_iv_fsc_pob_visa_class.xlsx,52
2023,2,FSC,Argentina,E2,13,2023-02_dos_iv_fsc_pob_visa_class.xlsx,53
2023,2,FSC,Argentina,E3,5,2023-02_dos_iv_fsc_pob_visa_class.xlsx,54
2023,2,FSC,Argentina,EW,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,55
2023,2,FSC,Argentina,F1,4,2023-02_dos_iv_fsc_pob_visa_class.xlsx,56
2023,2,FSC,Argentina,F2B,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,57
2023,2,FSC,Argentina,F4,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,58
2023,2,FSC,Argentina,FX,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,59
2023,2,FSC,Argentina,IR1,14,2023-02_dos_iv_fsc_pob_visa_class.xlsx,60
2023,2,FSC,Argentina,IR2,4,2023-02_dos_iv_fsc_pob_visa_class.xlsx,61
2023,2,FSC,Argentina,IR5,23,2023-02_dos_iv_fsc_pob_visa_class.xlsx,62
2023,2,FSC,Armenia,CR1,7,2023-02_dos_iv_fsc_pob_visa_class.xlsx,63
2023,2,FSC,Armenia,DV,141,2023-02_dos_iv_fsc_pob_visa_class.xlsx,64
2023,2,FSC,Armenia,F1,22,2023-02_dos_iv_fsc_pob_visa_class.xlsx,65
2023,2,FSC,Armenia,F2B,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,66
2023,2,FSC,Armenia,F4,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,67
2023,2,FSC,Armenia,FX,11,2023-02_dos_iv_fsc_pob_visa_class.xlsx,68
2023,2,FSC,Armenia,IR1,9,2023-02_dos_iv_fsc_pob_visa_class.xlsx,69
2023,2,FSC,Armenia,IR2,7,2023-02_dos_iv_fsc_pob_visa_class.xlsx,70
2023,2,FSC,Armenia,IR5,55,2023-02_dos_iv_fsc_pob_visa_class.xlsx,71
2023,2,FSC,Armenia,SB1,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,72
2023,2,FSC,Aruba,IR5,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,73
2023,2,FSC,Australia,CR1,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,74
2023,2,FSC,Australia,DV,11,2023-02_dos_iv_fsc_pob_visa_class.xlsx,75
2023,2,FSC,Australia,E1,5,2023-02_dos_iv_fsc_pob_visa_class.xlsx,76
2023,2,FSC,Australia,E2,1,2023-02_dos_iv_fsc_pob_visa_class.xlsx,77
2023,2,FSC,Australia,E3,10,2023-02_dos_iv_fsc_pob_visa_class.xlsx,78
2023,2,FSC,Australia,F4,4,2023-02_dos_iv_fsc_pob_visa_class.xlsx,79
2023,2,FSC,Australia,IR1,16,2023-02_dos_iv_fsc_pob_visa_class.xlsx,80
2023,2,FSC,Australia,IR2,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,81
2023,2,FSC,Australia,IR5,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,82
2023,2,FSC,Australia,SB1,4,2023-02_dos_iv_fsc_pob_visa_class.xlsx,83
2023,2,FSC,Austria,E1,3,2023-02_dos_iv_fsc_pob_visa_class.xlsx,84
2023,2,FSC,Austria,E2,2,2023-02_dos_iv_fsc_pob_visa_class.xlsx,85
