year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2023,12,FSC,Afghanistan,CR1,18,2023-12_dos_iv_fsc_pob_visa_class.xlsx,3
2023,12,FSC,Afghanistan,DV,20,2023-12_dos_iv_fsc_pob_visa_class.xlsx,4
2023,12,FSC,Afghanistan,E3,1,2023-12_dos_iv_fsc_pob_visa_class.xlsx,5
2023,12,FSC,Afghanistan,F2A,1,2023-12_dos_iv_fsc_pob_visa_class.xlsx,6
2023,12,FSC,Afghanistan,F3,2,2023-12_dos_iv_fsc_pob_visa_class.xlsx,7
2023,12,FSC,Afghanistan,FX,11,2023-12_dos_iv_fsc_pob_visa_class.xlsx,8
2023,12,FSC,Afghanistan,IR1,58,2023-12_dos_iv_fsc_pob_visa_class.xlsx,9
2023,12,FSC,Afghanistan,IR2,12,2023-12_dos_iv_fsc_pob_visa_class.xlsx,10
2023,12,FSC,Afghanistan,IR5,104,2023-12_dos_iv_fsc_pob_visa_class.xlsx,11
2023,12,FSC,Afghanistan,SI1,3,2023-12_dos_iv_fsc_pob_visa_class.xlsx,12
2023,12,FSC,Afghanistan,SI2,3,2023-12_dos_iv_fsc_pob_visa_class.xlsx,13
2023,12,FSC,Afghanistan,SI3,8,2023-12_dos_iv_fsc_pob_visa_class.xlsx,14
2023,12,FSC,Afghanistan,SQ1,682,2023-12_dos_iv_fsc_pob_visa_class.xlsx,15
2023,12,FSC,Afghanistan,SQ2,562,2023-12_dos_iv_fsc_pob_visa_class.xlsx,16
2023,12,FSC,Afghanistan,SQ3,1766,2023-12_dos_iv_fsc_pob_visa_class.xlsx,17
2023,12,FSC,Albania,CR1,2,2023-12_dos_iv_fsc_pob_visa_class.xlsx,18
2023,12,FSC,Albania,DV,37,2023-12_dos_iv_fsc_pob_visa_class.xlsx,19
2023,12,FSC,Albania,E1,4,2023-12_dos_iv_fsc_pob_visa_class.xlsx,20
2023,12,FSC,Albania,E2,2,2023-12_dos_iv_fsc_pob_visa_class.xlsx,21
2023,12,FSC,Albania,EW,11,2023-12_dos_iv_fsc_pob_visa_class.xlsx,22
