year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file,source_row
2023,3,FSC,Afghanistan,C2A,1,2023-03_dos_iv_fsc_pob_visa_class.xlsx,3
2023,3,FSC,Afghanistan,CR1,11,2023-03_dos_iv_fsc_pob_visa_class.xlsx,4
2023,3,FSC,Afghanistan,CX,1,2023-03_dos_iv_fsc_pob_visa_class.xlsx,5
2023,3,FSC,Afghanistan,DV,78,2023-03_dos_iv_fsc_pob_visa_class.xlsx,6
2023,3,FSC,Afghanistan,F3,6,2023-03_dos_iv_fsc_pob_visa_class.xlsx,7
2023,3,FSC,Afghanistan,FX,37,2023-03_dos_iv_fsc_pob_visa_class.xlsx,8
2023,3,FSC,Afghanistan,IR1,30,2023-03_dos_iv_fsc_pob_visa_class.xlsx,9
2023,3,FSC,Afghanistan,IR2,9,2023-03_dos_iv_fsc_pob_visa_class.xlsx,10
2023,3,FSC,Afghanistan,IR5,56,2023-03_dos_iv_fsc_pob_visa_class.xlsx,11
2023,3,FSC,Afghanistan,SB1,3,2023-03_dos_iv_fsc_pob_visa_class.xlsx,12
2023,3,FSC,Afghanistan,SI1,2,2023-03_dos_iv_fsc_pob_visa_class.xlsx,13
2023,3,FSC,Afghanistan,SQ1,487,2023-03_dos_iv_fsc_pob_visa_class.xlsx,14
2023,3,FSC,Afghanistan,SQ2,402,2023-03_dos_iv_fsc_pob_visa_class.xlsx,15
2023,3,FSC,Afghanistan,SQ3,1138,2023-03_dos_iv_fsc_pob_visa_class.xlsx,16
2023,3,FSC,Albania,CR1,19,2023-03_dos_iv_fsc_pob_visa_class.xlsx,17
2023,3,FSC,Albania,CR2,1,2023-03_dos_iv_fsc_pob_visa_class.xlsx,18
2023,3,FSC,Albania,DV,173,2023-03_dos_iv_fsc_pob_visa_class.xlsx,19
2023,3,FSC,Albania,E3,5,2023-03_dos_iv_fsc_pob_visa_class.xlsx,20
2023,3,FSC,Albania,F1,3,2023-03_dos_iv_fsc_pob_visa_class.xlsx,21
2023,3,FSC,Albania,F3,6,2023-03_dos_iv_fsc_pob_visa_class.xlsx,22
2023,3,FSC,Albania,F4,12,2023-03_dos_iv_fsc_pob_visa_class.xlsx,23
2023,3,FSC,Albania,FX,12,2023-03_dos_iv_fsc_pob_visa_class.xlsx,24
2023,3,FSC,Albania,IR1,23,2023-03_dos_iv_fsc_pob_visa_class.xlsx,25
2023,3,FSC,Albania,IR2,1,2023-03_dos_iv_fsc_pob_visa_class.xlsx,26
2023,3,FSC,Albania,IR5,143,2023-03_dos_iv_fsc_pob_visa_class.xlsx,27
2023,3,FSC,Algeria,CR1,12,2023-03_dos_iv_fsc_pob_visa_class.xlsx,28
2023,3,FSC,Algeria,CX,4,2023-03_dos_iv_fsc_pob_visa_class.xlsx,29
2023,3,FSC,Algeria,DV,396,2023-03_dos_iv_fsc_pob_visa_class.xlsx,30
2023,3,FSC,Algeria,F4,4,2023-03_dos_iv_fsc_pob_visa_class.xlsx,31
2023,3,FSC,Algeria,FX,30,2023-03_dos_iv_fsc_pob_visa_class.xlsx,32
2023,3,FSC,Algeria,IR1,21,2023-03_dos_iv_fsc_pob_visa_class.xlsx,33
2023,3,FSC,Algeria,IR2,7,2023-03_dos_iv_fsc_pob_visa_class.xlsx,34
2023,3,FSC,Algeria,IR5,47,2023-03_dos_iv_fsc_pob_visa_class.xlsx,35
