year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2023,11,FSC,Austria,CR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Austria,E2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Austria,E3,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Austria,IR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Austria,IR2,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Austria,IR5,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,DV,51,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,E1,10,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,F3,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,IR1,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,IR5,20,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Azerbaijan,SQ2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Bahamas, The",F1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Bahamas, The",IR2,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Bahamas, The",IR5,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bahrain,CR1,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bahrain,IR1,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bahrain,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,CR1,10,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,E1,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,E2,17,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,EW,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,F2A,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,F2B,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,F3,11,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,F4,503,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,FX,115,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,IR1,171,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,IR2,25,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,IR4,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,IR5,310,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bangladesh,SB1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Barbados,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Barbados,IR1,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Barbados,IR2,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,CR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,CR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,DV,19,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,E1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,F4,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,FX,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,IR1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,IR2,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,IR5,30,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belarus,SB1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belgium,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belgium,E1,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belgium,IR1,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belgium,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belgium,IR5,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belize,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belize,E3,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belize,F1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belize,IR1,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belize,IR2,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Belize,IR5,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Benin,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Benin,DV,28,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Benin,IR1,6,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Benin,IR2,10,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Benin,IR5,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bermuda,FX,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bermuda,IR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bhutan,IR5,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,CR1,7,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,CR2,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,E2,6,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,E3,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,F1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,F2B,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,F4,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,IR1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,IR2,11,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bolivia,IR5,15,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bosnia-Herzegovina,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bosnia-Herzegovina,F1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bosnia-Herzegovina,IR1,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bosnia-Herzegovina,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bosnia-Herzegovina,IR5,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bosnia-Herzegovina,SB1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Botswana,IR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Botswana,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,CR1,45,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,CR2,13,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,E1,10,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,E2,88,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,E3,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,EW,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,F1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,F2A,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,F4,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,FX,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,IR1,48,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,IR2,32,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,IR5,93,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,IW,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brazil,SB1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,British Virgin Islands,IR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,British Virgin Islands,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Brunei,EW,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,CR1,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,DV,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,E1,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,F1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,IH3,6,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,IR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,IR5,14,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Bulgaria,SB1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burkina Faso,DV,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burkina Faso,F4,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burkina Faso,IH3,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burkina Faso,IR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burkina Faso,IR2,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,CR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,DV,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,EW,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,F2B,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,F3,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,F4,9,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,IR1,11,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,IR2,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burma,IR5,16,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burundi,CR1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burundi,DV,18,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burundi,IH3,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burundi,IR1,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Burundi,IR2,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,F1,13,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,F2A,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,F2B,16,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,FX,29,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,IB1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,IR1,15,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,IR2,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cabo Verde,IR5,36,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,CR1,14,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,CR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,EW,6,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,F2B,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,F3,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,F4,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,FX,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,IR1,27,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,IR2,17,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cambodia,IR5,82,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,CR1,22,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,DV,146,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,E2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,F2B,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,IR1,21,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,IR2,50,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,IR5,111,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,IW,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cameroon,SB1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,C5,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,CR1,14,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,E1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,E2,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,E3,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,EW,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,F1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,F3,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,IR1,47,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,IR2,19,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,IR5,7,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Canada,IW,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Cayman Islands,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Central African Republic,IR1,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Central African Republic,IR5,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chad,DV,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chad,IR5,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,CR1,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,CR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,E2,3,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,E3,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,EW,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,IR1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,IR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Chile,IR5,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,CR1,19,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,CR2,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,E1,59,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,E2,22,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,E3,35,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,EW,12,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,F1,13,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,F2B,2,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,F3,34,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,F4,89,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,FX,13,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,I5,227,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,IH3,7,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,IR1,76,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,IR2,29,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,IR5,440,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,China - mainland born,SB1,15,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,CR1,119,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,CR2,32,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,E1,13,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,E2,22,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,E3,12,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,EW,62,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,F1,21,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,F2B,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,F3,8,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,F4,25,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,FX,22,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,IB1,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,IH3,21,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,IR1,122,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,IR2,118,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,IR5,212,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,Colombia,SB1,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Congo, Democratic Republic of the",CR1,4,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Congo, Democratic Republic of the",CR2,1,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Congo, Democratic Republic of the",DV,21,2023-11_dos_iv_fsc_pob_visa_class.xlsx
2023,11,FSC,"Congo, Democratic Republic of the",FX,5,2023-11_dos_iv_fsc_pob_visa_class.xlsx
