year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2024,5,FSC,Armenia,F2B,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,F3,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,F4,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,FX,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,GV1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,GV2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,GV3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,IR1,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,IR2,7,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Armenia,IR5,72,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Aruba,IR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,CR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,DV,16,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,E1,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,E2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,E3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,EW,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,F3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,FX,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,IB1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,IR1,13,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Australia,IR2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,E2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,E3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,F3,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,I5,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,IR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,IR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Austria,IR5,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,CR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,DV,77,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,E2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,FX,7,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,GV1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,GV2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,GV3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,IR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,IR5,12,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Azerbaijan,SQ3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",DV,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",E3,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",F2B,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",FX,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",GV1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",GV3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",IR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",IR2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,"Bahamas, The",IR5,12,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bahrain,CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bahrain,CR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bahrain,IR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bahrain,IR5,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,CR1,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,CR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,E1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,E2,12,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,E3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,EW,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,F1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,F2B,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,F3,8,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,F4,589,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,FX,39,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,GV1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,GV2,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,GV3,5,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,IR1,203,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,IR2,39,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,IR5,251,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bangladesh,SB1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,CR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,E1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,F2B,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,F3,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,IR2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Barbados,IR5,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,CR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,CR2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,DV,47,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,F2A,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,F3,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,FX,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,IR1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,IR2,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belarus,IR5,22,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belgium,CR1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belgium,E1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belgium,IR1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belgium,IR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belgium,IR5,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,F1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,F4,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,FX,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,IR1,5,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,IR2,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Belize,IR5,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,CR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,DV,56,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,F1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,F4,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,IR1,12,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,IR2,22,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Benin,IR5,17,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bermuda,I5,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bhutan,CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bhutan,DV,7,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bhutan,IR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,CR1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,E2,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,F1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,F2A,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,F2B,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,F4,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,FX,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,IR1,8,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,IR2,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bolivia,IR5,14,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,CR1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,DV,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,EW,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,F2B,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,IR1,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,IR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bosnia-Herzegovina,IR5,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Botswana,CR1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Botswana,DV,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Botswana,E3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Botswana,IR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,CR1,34,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,CR2,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,E1,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,E2,259,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,E3,32,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,EW,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,F1,7,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,F2B,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,F3,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,F4,8,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,FX,26,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,I5,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,IB1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,IR1,63,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,IR2,20,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,IR5,71,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brazil,SB1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Brunei,E3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,CR1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,E3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,F2B,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,F4,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,GV1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,GV3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,IH3,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,IR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,IR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,IR5,5,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Bulgaria,SB1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,DV,15,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,F2A,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,FX,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,GV1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,GV2,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,GV3,7,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,IR1,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,IR2,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burkina Faso,IR5,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,CR1,8,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,DV,62,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,E3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,F2B,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,F3,8,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,F4,13,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,FX,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,GV1,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,GV2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,GV3,5,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,IR1,13,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,IR2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burma,IR5,53,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burundi,DV,23,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burundi,IR1,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Burundi,IR5,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,CR1,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,CR2,2,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,F1,22,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,F2B,22,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,F3,12,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,F4,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,FX,27,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,GV2,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,GV3,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,IR1,10,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,IR2,34,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cabo Verde,IR5,53,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,CR1,6,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,CR2,4,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,DV,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,E3,8,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,EW,12,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,F1,5,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,F2B,3,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,F3,17,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,F4,25,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,FX,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,IR1,31,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,IR2,9,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,IR5,68,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cambodia,SR,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cameroon,CR1,11,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cameroon,DV,145,2024-05_dos_iv_fsc_pob_visa_class.xlsx
2024,5,FSC,Cameroon,F1,1,2024-05_dos_iv_fsc_pob_visa_class.xlsx
