year,month,basis,fsc_or_place_of_birth,visa_class,issuances,source_file
2024,4,FSC,Algeria,SE,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Angola,CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Angola,DV,23,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Angola,IR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Angola,IR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Angola,IR5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Antigua and Barbuda,DV,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Antigua and Barbuda,F1,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Antigua and Barbuda,F3,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Antigua and Barbuda,IR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Antigua and Barbuda,IR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Antigua and Barbuda,IR5,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,CR1,7,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,CR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,DV,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,E1,7,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,E2,21,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,E3,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,EW,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,F1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,F3,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,FX,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,I5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,IR1,10,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,IR2,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Argentina,IR5,16,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,CR1,15,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,CR2,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,DV,146,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,E2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,E3,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,F1,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,F2B,10,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,F3,16,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,FX,21,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,IR1,12,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,IR2,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,IR5,112,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Armenia,SB1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Aruba,IR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,CR1,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,DV,10,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,E1,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,E2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,F4,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,IR1,13,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Australia,IR5,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Austria,CR1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Austria,DV,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Austria,E3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Austria,EW,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Austria,IR5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,DV,49,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,E1,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,E2,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,FX,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,GV1,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,GV2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,GV3,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,IR1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Azerbaijan,IR5,11,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,"Bahamas, The",CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,"Bahamas, The",CR2,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,"Bahamas, The",E3,15,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,"Bahamas, The",FX,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,"Bahamas, The",IR2,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,"Bahamas, The",IR5,11,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,CR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,E2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,E3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,F2B,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,F4,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,IR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bahrain,IR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,CR1,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,E2,10,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,E3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,EW,16,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,F1,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,F2B,17,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,F3,43,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,F4,307,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,FX,168,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,GV1,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,GV2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,GV3,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,IR1,220,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,IR2,31,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,IR4,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,IR5,281,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bangladesh,IW,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Barbados,E3,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Barbados,F2B,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Barbados,IR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Barbados,IR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,DV,47,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,E1,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,FX,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,IR1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,IR5,31,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belarus,SB1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belgium,CR1,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belgium,E2,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belgium,F1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belgium,IR1,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belgium,IR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belgium,IR5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,EW,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,F2B,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,F4,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,FX,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,IH4,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,IR1,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,IR2,7,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,IR5,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Belize,IW,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,DV,49,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,F1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,FX,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,GV1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,GV2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,GV3,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,IR1,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,IR2,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Benin,IR5,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bhutan,IR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bhutan,IR5,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,CR1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,CR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,DV,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,E2,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,E3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,F1,11,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,F2A,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,F2B,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,F3,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,F4,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,FX,7,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,I5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,IR1,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,IR2,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bolivia,IR5,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,CR1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,DV,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,F3,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,FX,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,GV1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,IR1,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bosnia-Herzegovina,IR5,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Botswana,E3,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Botswana,EW,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,CR1,21,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,CR2,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,E1,37,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,E2,193,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,E3,59,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,EW,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,F1,18,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,F2B,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,F3,26,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,F4,12,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,FX,21,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,IH3,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,IR1,109,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,IR2,43,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,IR5,78,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Brazil,SB1,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,British Virgin Islands,E3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,British Virgin Islands,IR5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bulgaria,C5,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bulgaria,CR1,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bulgaria,CR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bulgaria,IH3,12,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bulgaria,IR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Bulgaria,IR5,10,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,CR1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,DV,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,F2A,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,FX,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,IR1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,IR2,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burkina Faso,IR5,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,CR1,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,DV,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,E2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,EW,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,F2B,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,F3,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,F4,14,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,FX,10,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,GV1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,GV3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,IR1,11,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,IR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burma,IR5,17,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burundi,DV,29,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burundi,GV1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burundi,IR1,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Burundi,IR5,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,CR1,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,CR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,F1,15,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,F2B,29,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,F3,6,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,FX,35,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,IR1,17,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,IR2,37,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cabo Verde,IR5,71,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,CR1,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,CR2,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,E2,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,EW,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,F1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,F2B,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,F3,8,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,F4,17,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,FX,11,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,GV1,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,GV2,4,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,GV3,3,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,IR1,26,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,IR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cambodia,IR5,61,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,CR1,22,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,CR2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,DV,137,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,E3,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,FX,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,GV1,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,GV2,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,GV3,7,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,IR1,31,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,IR2,41,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,IR3,2,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,IR5,115,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Cameroon,SB1,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,CR1,45,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,E1,11,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,E2,12,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,E3,30,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,EW,1,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,F1,9,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,F3,14,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,F4,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
2024,4,FSC,Canada,FX,5,2024-04_dos_iv_fsc_pob_visa_class.xlsx
